"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.585841511E0,-9.284151793E-1,-1.234696507E0,1.307916832E1,1.317008254E1
7.588217084E0,1.718046665E0,-1.172483087E0,6.829115868E0,7.138853162E0
7.590592709E0,-1.780260086E0,-7.896314859E-1,1.213161087E1,1.228693722E1
7.592968334E0,2.474178553E0,-1.579262972E0,9.001798630E0,9.468263284E0
7.595343907E0,-2.646461725E0,4.307080805E-2,9.379864693E0,9.746151877E0
7.597719532E0,1.995614052E0,-2.115255117E0,1.184925747E1,1.220088858E1
7.600095157E0,-1.182054400E0,-3.637090325E-1,7.168896675E0,7.274793221E0
7.602470730E0,7.369893789E-1,-1.813759565E0,1.341894913E1,1.356101297E1
7.604846355E0,1.244267747E-1,-7.369893789E-1,5.814558983E0,5.862399810E0
7.607221980E0,-9.475577474E-1,-1.229910851E0,1.304088306E1,1.313298053E1
7.609597605E0,2.263610125E0,-1.277767301E0,7.250252724E0,7.702128578E0
7.611973178E0,-1.885544300E0,-6.747759581E-1,1.173918819E1,1.190878413E1
7.614348803E0,2.579462767E0,-1.689332843E0,9.533005714E0,1.001926502E1
7.616724428E0,-2.388036966E0,-2.105683982E-1,8.944371223E0,9.260066748E0
7.619100001E0,2.115255117E0,-2.172683001E0,1.243789196E1,1.280218778E1
7.621475626E0,-8.183453679E-1,-4.259224236E-1,6.690331936E0,6.753639053E0
7.623851251E0,4.881358147E-1,-1.670190215E0,1.346201992E1,1.357401165E1
7.626226823E0,6.125625968E-1,-8.997012973E-1,5.838487148E0,5.939076320E0
7.628602448E0,-9.571290612E-1,-1.363908887E0,1.303131199E1,1.313740597E1
7.630978073E0,2.598605394E0,-1.268195987E0,7.800601959E0,8.319282540E0
7.633353646E0,-2.177468538E0,-5.694918036E-1,1.120319557E1,1.142704166E1
7.635729271E0,2.550748825E0,-1.727617979E0,1.016471100E1,1.062131504E1
7.638104896E0,-2.105684042E0,-2.823530734E-1,8.461020470E0,8.723674451E0
7.640480469E0,2.000399828E0,-2.163111687E0,1.288774300E1,1.322023340E1
7.642856094E0,-7.322037220E-1,-5.072783828E-1,6.240481377E0,6.303733930E0
7.645231719E0,4.785645287E-3,-1.555334687E0,1.337109280E1,1.346124851E1
7.647607292E0,1.019342422E0,-1.000199914E0,6.049055576E0,6.215346507E0
7.649982917E0,-1.191625714E0,-1.249053478E0,1.300738430E1,1.312143867E1
7.652358542E0,2.392822742E0,-1.311266780E0,8.025527000E0,8.476680062E0
7.654734115E0,-2.541177750E0,-3.972085714E-1,1.073898792E1,1.104269988E1
7.657109740E0,2.349751949E0,-1.852044702E0,1.067198944E1,1.108344542E1
7.659485365E0,-1.986042738E0,-3.732803464E-1,8.059026718E0,8.308526682E0
7.661860938E0,1.512263894E0,-1.986042738E0,1.303609753E1,1.327294792E1
7.664236563E0,-8.327022791E-1,-5.312066078E-1,5.934200287E0,6.015837979E0
7.666612188E0,-4.354937077E-1,-1.483550072E0,1.336152172E1,1.345068170E1
7.668987761E0,1.167697430E0,-1.081555843E0,6.302694798E0,6.500557056E0
7.671363386E0,-1.665404558E0,-1.038485050E0,1.287817192E1,1.302686975E1
7.673739011E0,2.163111687E0,-1.335195065E0,8.307880402E0,8.688076588E0
7.676114584E0,-2.790031195E0,-2.967100143E-1,1.023649502E1,1.061405395E1
7.678490209E0,2.230110645E0,-1.990828395E0,1.112662506E1,1.152122287E1
7.680865834E0,-1.842473388E0,-2.584248483E-1,7.690532207E0,7.912381261E0
7.683241407E0,1.081555843E0,-1.966900229E0,1.305045509E1,1.324208585E1
7.685617032E0,-5.551348329E-1,-5.359922647E-1,5.737988472E0,5.789643693E0
7.687992657E0,-6.412764788E-1,-1.493121386E0,1.342852020E1,1.352648520E1
7.690368282E0,1.694118381E0,-1.071984529E0,6.699903488E0,6.993417953E0
7.692743855E0,-1.976471543E0,-1.019342422E0,1.225125217E1,1.245145287E1
7.695119480E0,2.340180635E0,-1.316052437E0,8.987442017E0,9.379901568E0
7.697495105E0,-2.531606436E0,-4.594219327E-1,9.628718376E0,9.966559949E0
7.699870678E0,2.335394859E0,-2.081755638E0,1.171525955E1,1.212580233E1
7.702246303E0,-1.560120344E0,-4.354937077E-1,7.073183537E0,7.256276979E0
7.704621928E0,8.805587292E-1,-1.885544300E0,1.320359516E1,1.336658469E1
7.706997501E0,-1.435693540E-2,-7.465606928E-1,5.699703693E0,5.748406839E0
7.709373126E0,-6.317051649E-1,-1.560120344E0,1.352423382E1,1.362857026E1
7.711748751E0,2.048256159E0,-1.153340459E0,7.010970116E0,7.394541870E0
7.714124323E0,-2.177468538E0,-9.092726111E-1,1.205504036E1,1.228381634E1
7.716499948E0,2.431107759E0,-1.584048629E0,9.370293617E0,9.809276093E0
7.718875573E0,-2.086541414E0,-5.359922647E-1,9.346364975E0,9.591427476E0
7.721251146E0,2.388036966E0,-2.167897224E0,1.199761295E1,1.242357499E1
7.723626771E0,-1.440479279E0,-4.642075896E-1,6.666403770E0,6.836037483E0
7.726002396E0,7.130611539E-1,-1.871187329E0,1.339023590E1,1.353913645E1
7.728377969E0,5.886343718E-1,-9.427721500E-1,5.761917114E0,5.868134165E0
7.730753594E0,-7.274180651E-1,-1.469193101E0,1.362951756E1,1.372776071E1
7.733129167E0,2.134397745E0,-1.282552958E0,7.274180889E0,7.688582667E0
7.735504792E0,-2.268395901E0,-7.274180651E-1,1.158604717E1,1.182840843E1
7.737880417E0,2.584248543E0,-1.804188251E0,1.003071213E1,1.051421046E1
7.740256042E0,-1.890329838E0,-5.455635786E-1,8.781659126E0,8.999362395E0
7.742631615E0,2.110469580E0,-2.158325911E0,1.231346512E1,1.267808644E1
7.745007240E0,-1.186840057E0,-4.402793646E-1,6.412764549E0,6.536511639E0
7.747382865E0,3.206382394E-1,-1.904686809E0,1.356730461E1,1.370410140E1
7.749758438E0,9.571290612E-1,-9.762716293E-1,6.082555294E0,6.234314817E0
7.752134063E0,-1.272981644E0,-1.416550994E0,1.338066387E1,1.351551940E1
7.754509688E0,2.053041935E0,-1.239482164E0,7.843672752E0,8.202103356E0
7.756885313E0,-2.464607239E0,-7.992027402E-1,1.099741268E1,1.129849988E1
7.759260886E0,2.445464849E0,-1.852044702E0,1.060977554E1,1.104435172E1
7.761636511E0,-2.129612207E0,-4.737788737E-1,8.331808090E0,8.612708089E0
7.764012136E0,1.550549030E0,-2.148754835E0,1.252403355E1,1.280127985E1
7.766387709E0,-1.091127157E0,-5.120640397E-1,6.206982136E0,6.322926165E0
7.768763334E0,-8.614161611E-2,-1.852044702E0,1.369651699E1,1.382143508E1
7.771138959E0,1.004985452E0,-9.379864931E-1,6.369693756E0,6.516349666E0
7.773514532E0,-1.923829436E0,-1.272981644E0,1.296909904E1,1.317266609E1
7.775890105E0,1.919043779E0,-1.201196909E0,8.317451477E0,8.620069728E0
7.778265782E0,-2.426322222E0,-7.609176040E-1,1.058106136E1,1.088232028E1
7.780641355E0,2.316252232E0,-1.861616015E0,1.090170002E1,1.129945582E1
7.783016980E0,-2.359323025E0,-3.302095234E-1,7.680960655E0,8.041927633E0
7.785392605E0,1.220339537E0,-2.033899307E0,1.283510113E1,1.305242491E1
7.787768178E0,-6.508477330E-1,-5.264210105E-1,5.962913990E0,6.021383986E0
7.790143803E0,-2.775674164E-1,-1.655833244E0,1.390708542E1,1.400806383E1
7.792519428E0,1.115055323E0,-9.858429432E-1,6.317051888E0,6.490021512E0
7.794894948E0,-2.062613010E0,-1.048056364E0,1.260538960E1,1.281595261E1
7.797270626E0,2.120040894E0,-1.272981644E0,8.776873589E0,9.118583533E0
7.799646251E0,-2.124826431E0,-6.556333899E-1,1.014078236E1,1.038172477E1
7.802021823E0,2.349751949E0,-1.871187329E0,1.102612686E1,1.142795475E1
7.804397448E0,-2.043470621E0,-1.914258152E-1,7.312466145E0,7.595036349E0
7.806773073E0,1.263410330E0,-1.957328916E0,1.299781227E1,1.320494097E1
7.809148646E0,-9.571290575E-3,-5.407779217E-1,5.881557941E0,5.906374200E0
7.811524271E0,-3.445664644E-1,-1.440479279E0,1.382094383E1,1.390007896E1
7.813899896E0,1.564906001E0,-9.332008362E-1,6.556334019E0,6.804800538E0
7.816275469E0,-1.895115495E0,-9.379864931E-1,1.217946720E1,1.236166262E1
7.818651094E0,2.665604353E0,-1.392622828E0,9.245866776E0,9.722700105E0
7.821026719E0,-1.842473388E0,-4.737788737E-1,9.494720459E0,9.683433854E0
7.823402292E0,2.416750908E0,-1.938186288E0,1.116012478E1,1.158212572E1
7.825777917E0,-1.488335729E0,-1.531406492E-1,6.991827965E0,7.150122628E0
7.828153542E0,1.359123230E0,-2.024327993E0,1.322752380E1,1.345037196E1
7.830529115E0,6.077769399E-1,-5.407779217E-1,5.958128452E0,6.013412361E0
7.832904740E0,-6.652047038E-1,-1.445264935E0,1.343330669E1,1.352719545E1
7.835280365E0,1.813759565E0,-8.614161611E-1,7.116254330E0,7.394108279E0
7.837655938E0,-1.698904037E0,-1.014556766E0,1.172961617E1,1.189535606E1
7.840031563E0,2.785245657E0,-1.430907965E0,9.609575272E0,1.010688022E1
7.842407188E0,-2.029113531E0,-4.402793646E-1,8.867800713E0,9.107636198E0
7.844782761E0,2.249253273E0,-1.981257200E0,1.153819084E1,1.192117311E1
7.847158386E0,-1.268195987E0,-2.153540403E-1,6.714260101E0,6.836372366E0
7.849534011E0,9.284151793E-1,-1.990828395E0,1.354337597E1,1.372036388E1
7.851909636E0,5.024927258E-1,-5.551348329E-1,5.938985825E0,5.986002526E0
7.854285209E0,-1.459621787E0,-1.306481123E0,1.319880962E1,1.334338653E1
7.856660834E0,1.674975872E0,-9.714859724E-1,7.594819069E0,7.837767913E0
7.859036459E0,-1.904686809E0,-9.714859724E-1,1.123190975E1,1.143360895E1
7.861412032E0,2.340180635E0,-1.512263894E0,9.896714211E0,1.028145611E1
7.863787657E0,-2.550748825E0,-2.727817893E-1,8.394021988E0,8.777262364E0
7.866163230E0,1.713261008E0,-2.072184324E0,1.188275719E1,1.218314941E1
7.868538855E0,-1.196411371E0,-3.062812984E-1,6.518048763E0,6.634015985E0
7.870914480E0,2.105683982E-1,-1.799402595E0,1.379222965E1,1.391070766E1
7.873290053E0,2.392822653E-1,-6.604190469E-1,5.986842155E0,6.027909116E0
7.875665678E0,-1.847259045E0,-1.201196909E0,1.300738430E1,1.319269822E1
7.878041303E0,1.737189293E0,-1.086341500E0,8.054241180E0,8.310762028E0
7.880416928E0,-2.110469580E0,-7.896314859E-1,1.093041420E1,1.116026677E1
7.882792501E0,2.096112728E0,-1.631905079E0,1.000199890E1,1.034875764E1
7.885168126E0,-2.512463808E0,-1.531406492E-1,8.135597229E0,8.516094687E0
7.887543751E0,1.617548108E0,-2.139183521E0,1.228475189E1,1.257408832E1
7.889919323E0,-8.135597110E-1,-2.632105052E-1,6.532405853E0,6.588132164E0
7.892294896E0,-1.914258152E-1,-1.746760488E0,1.368694592E1,1.379928638E1
7.894670573E0,5.503492355E-1,-6.125625968E-1,6.317051888E0,6.370499334E0
7.897046146E0,-1.765903115E0,-1.282552958E0,1.265803146E1,1.284480893E1
7.899421771E0,2.143969059E0,-1.201196909E0,8.561519623E0,8.907249609E0
7.901797396E0,-1.971685886E0,-6.747759581E-1,1.033699417E1,1.054496640E1
7.904172969E0,2.292324066E0,-1.789831281E0,1.027478027E1,1.067845285E1
7.906548594E0,-2.029113531E0,-9.571290761E-2,7.843672752E0,8.102448082E0
7.908924219E0,1.832902193E0,-2.292324066E0,1.281117249E1,1.314307500E1
7.911299792E0,-1.722832322E-1,-2.105683982E-1,6.350551128E0,6.356376342E0
7.913675417E0,-3.493520916E-1,-1.636690736E0,1.371565914E1,1.381738431E1
7.916051042E0,1.177268744E0,-8.279166222E-1,6.623332977E0,6.777901398E0
7.918426615E0,-1.253839016E0,-1.296909928E0,1.250010586E1,1.262959754E1
7.920802240E0,2.617748022E0,-1.311266780E0,8.896514893E0,9.365895713E0
7.923177865E0,-1.957328916E0,-5.359922647E-1,9.882357597E0,1.008857849E1
7.925553438E0,2.565105915E0,-1.947757602E0,1.061934662E1,1.109702891E1
7.927929063E0,-1.497906923E0,-1.770688742E-1,7.647460938E0,7.794789114E0
7.930304688E0,1.746760488E0,-2.225325108E0,1.323230934E1,1.353134341E1
7.932680261E0,-8.614161611E-2,-3.972085714E-1,6.183053493E0,6.196397787E0
7.935055886E0,-6.077769399E-1,-1.469193101E0,1.359123230E1,1.368391452E1
7.937431511E0,1.378265858E0,-9.810572863E-1,7.058826923E0,7.258727692E0
7.939807084E0,-1.234696507E0,-1.205982566E0,1.223689461E1,1.235801194E1
7.942182709E0,2.397608280E0,-1.335195065E0,8.963513374E0,9.374211612E0
7.944558334E0,-2.263610125E0,-3.110669553E-1,9.499505997E0,9.770430268E0
7.946933959E0,2.378465652E0,-2.091326952E0,1.098305607E1,1.143058476E1
7.949309532E0,-1.454836130E0,-1.579262912E-1,7.551748276E0,7.692229254E0
7.951685157E0,1.024128079E0,-2.029113531E0,1.341894913E1,1.361008214E1
7.954060730E0,-2.679961324E-1,-4.019941986E-1,6.197410583E0,6.216214218E0
7.956436355E0,-1.134197950E0,-1.464407444E0,1.333759308E1,1.346559628E1
7.958811980E0,1.411765337E0,-1.038485050E0,7.465606689E0,7.668560217E0
7.961187605E0,-1.670190215E0,-9.667003751E-1,1.183011532E1,1.198647877E1
7.963563178E0,2.005185366E0,-1.445264935E0,9.049654961E0,9.381141401E0
7.965938803E0,-2.507678032E0,-2.201396823E-1,9.202795982E0,9.540878601E0
7.968314376E0,2.019542217E0,-2.167897224E0,1.145683479E1,1.183373959E1
7.970689948E0,-1.497906923E0,-1.914258115E-2,7.403393269E0,7.553431239E0
7.973065626E0,2.727817893E-1,-2.043470621E0,1.346201992E1,1.361896334E1
7.975441251E0,-2.823530734E-1,-4.163511395E-1,6.336194515E0,6.356133452E0
7.977816823E0,-1.373480201E0,-1.488335729E0,1.317009544E1,1.332490169E1
7.980192448E0,1.526620865E0,-1.076770186E0,7.795815945E0,8.016529894E0
7.982568073E0,-2.134397745E0,-8.853443861E-1,1.122712421E1,1.146245203E1
7.984943646E0,1.938186288E0,-1.564906001E0,9.389435768E0,9.714267905E0
7.987319271E0,-2.498106956E0,-2.488535494E-1,8.906085968E0,9.253152637E0
7.989694896E0,2.048256159E0,-2.364108801E0,1.199761295E1,1.239867252E1
7.992070469E0,-1.397408366E0,-1.148554832E-1,6.929614544E0,7.070042408E0
7.994446094E0,-5.742774159E-2,-1.852044702E0,1.365344620E1,1.377860518E1
7.996821719E0,1.100698411E-1,-7.369893789E-1,6.264409542E0,6.308573185E0
7.999197292E0,-1.129412293E0,-1.464407444E0,1.301695538E1,1.314766856E1
8.001572917E0,1.828116536E0,-1.196411371E0,7.881958008E0,8.179160854E0
8.003948542E0,-2.120040894E0,-8.279166222E-1,1.075813103E1,1.099624493E1
8.006324115E0,2.373680115E0,-1.794616938E0,9.657432556E0,1.010549409E1
8.008699740E0,-1.971685886E0,-3.780659735E-1,8.647661209E0,8.877641776E0
8.011075365E0,2.100898266E0,-2.263610125E0,1.238046455E1,1.275984353E1
8.013450938E0,-1.019342422E0,-2.727817893E-1,6.680760860E0,6.763581489E0
8.015826563E0,0.000000000E0,-1.842473388E0,1.360558987E1,1.372977727E1
8.018202188E0,8.662018180E-1,-9.284151793E-1,6.570691109E0,6.692252385E0
8.020577761E0,-7.848458290E-1,-1.402194023E0,1.278724384E1,1.288781347E1
8.022953386E0,2.120040894E0,-1.354337573E0,7.858029366E0,8.250904748E0
8.025329011E0,-1.875972986E0,-6.317051649E-1,1.057627583E1,1.075992269E1
8.027704584E0,2.770888567E0,-2.005185366E0,9.925428391E0,1.049822464E1
8.030080209E0,-1.622333765E0,-2.297109663E-1,8.561519623E0,8.716900379E0
8.032455834E0,1.942971945E0,-2.306680918E0,1.255274773E1,1.290997259E1
8.034831407E0,-7.082754970E-1,-2.297109663E-1,6.599404812E0,6.641277376E0
8.037207032E0,-8.135596663E-2,-1.837687731E0,1.345244884E1,1.357763215E1
8.039582657E0,1.153340459E0,-1.038485050E0,6.824330330E0,6.998580561E0
8.041958230E0,-1.048056364E0,-1.344766378E0,1.227039433E1,1.238827654E1
8.044333855E0,2.129612207E0,-1.330409408E0,8.130811691E0,8.509720096E0
8.046709480E0,-1.952543259E0,-5.264210105E-1,1.029392338E1,1.049068171E1
8.049085053E0,2.665604353E0,-2.110469580E0,1.031306553E1,1.085904457E1
8.051460678E0,-1.832902193E0,-1.435693540E-2,8.288737297E0,8.488987133E0
8.053836303E0,1.416550994E0,-2.187039852E0,1.285424328E1,1.311569023E1
8.056211876E0,-7.274180651E-1,-3.541377485E-1,6.374479294E0,6.425615679E0
8.058587501E0,-2.679961324E-1,-1.655833244E0,1.358166122E1,1.368485028E1
8.060963126E0,1.091127157E0,-9.714859724E-1,6.805187702E0,6.960238726E0
8.063338698E0,-1.598405480E0,-1.110269666E0,1.209811115E1,1.225364812E1
8.065714323E0,2.029113531E0,-1.378265858E0,8.312665939E0,8.667025644E0
8.068089948E0,-2.143969059E0,-5.216353536E-1,1.013121128E1,1.036871008E1
8.070465521E0,2.445464849E0,-2.062613010E0,1.089212894E1,1.135223078E1
8.072841146E0,-2.153540373E0,-2.871387079E-2,7.838887215E0,8.129373493E0
8.075216771E0,8.662018180E-1,-2.033899307E0,1.327538013E1,1.345818597E1
8.077592344E0,-5.551348329E-1,-5.790630579E-1,6.340980053E0,6.391519126E0
8.079967969E0,-4.067798555E-1,-1.579262972E0,1.360080433E1,1.369822688E1
8.082343594E0,9.619147182E-1,-1.095912814E0,6.719046116E0,6.875455296E0
8.084719167E0,-1.923829436E0,-9.427721500E-1,1.196411324E1,1.215442078E1
8.087094792E0,2.191825628E0,-1.507478237E0,8.551948547E0,8.956138352E0
8.089470417E0,-2.172683001E0,-4.402793646E-1,1.009292603E1,1.033351601E1
8.091845990E0,2.268395901E0,-2.143969059E0,1.108355427E1,1.151466016E1
8.094221615E0,-2.038684845E0,-9.092725813E-2,7.613961697E0,7.882697278E0
8.096597240E0,7.417750359E-1,-2.100898266E0,1.335673618E1,1.354128521E1
8.098972813E0,-1.818545163E-1,-7.657032609E-1,6.407979012E0,6.456126359E0
8.101348438E0,-4.546363056E-1,-1.536192179E0,1.338066387E1,1.347622893E1
8.103724063E0,1.239482164E0,-1.210768223E0,6.699903488E0,6.920331096E0
8.106099636E0,-1.842473388E0,-8.997012973E-1,1.186361504E1,1.203949884E1
8.108475261E0,2.584248543E0,-1.708475351E0,8.776873589E0,9.307563513E0
8.110850886E0,-2.000399828E0,-2.679961324E-1,9.887143135E0,1.009103665E1
8.113226459E0,2.287538528E0,-2.230110645E0,1.128933716E1,1.173266208E1
8.115602084E0,-1.737189293E0,-1.148554832E-1,7.460821152E0,7.661257774E0
8.117977709E0,9.523434043E-1,-2.110469580E0,1.353859043E1,1.373515456E1
8.120353282E0,3.493520916E-1,-8.039883971E-1,6.369693756E0,6.429731159E0
8.122728907E0,-5.359922647E-1,-1.454836130E0,1.308395386E1,1.317549560E1
8.125104532E0,1.718046665E0,-1.239482164E0,7.020541668E0,7.333212508E0
8.127480105E0,-1.536192179E0,-9.619147182E-1,1.165304661E1,1.179316164E1
8.129855730E0,2.919243574E0,-1.789831281E0,9.284152031E0,9.895501907E0
8.132231355E0,-2.076970100E0,-2.919243574E-1,9.394221306E0,9.625508744E0
8.134606980E0,2.230110645E0,-2.201396942E0,1.186361504E1,1.227048914E1
8.136982553E0,-1.316052437E0,-3.637090325E-1,7.159325123E0,7.288361578E0
8.139358178E0,1.019342422E0,-2.024327993E0,1.377308750E1,1.395832734E1
8.141733803E0,3.780659735E-1,-9.188438654E-1,6.116054535E0,6.196235228E0
8.144109376E0,-7.704889178E-1,-1.349551916E0,1.299781227E1,1.309038072E1
8.146485001E0,1.962114573E0,-1.354337573E0,7.154539585E0,7.541323527E0
8.148860573E0,-1.612762451E0,-9.858429432E-1,1.156690502E1,1.172033194E1
8.151236198E0,2.804388046E0,-1.722832322E0,9.652647018E0,1.019834977E1
8.153611823E0,-2.426322222E0,-2.488535494E-1,9.068798065E0,9.391063090E0
8.155987396E0,1.890329838E0,-2.172683001E0,1.216989613E1,1.250600936E1
8.158363021E0,-1.143769264E0,-4.977070987E-1,7.025327206E0,7.135204470E0
8.160738646E0,6.747759581E-1,-1.828116536E0,1.370130253E1,1.383918436E1
8.163114271E0,1.722832322E-1,-9.762716293E-1,5.967699528E0,6.049481421E0
8.165489844E0,-1.153340459E0,-1.263410330E0,1.291167068E1,1.302450152E1
8.167865469E0,1.976471543E0,-1.387837172E0,7.355536938E0,7.741863821E0
8.170241094E0,-1.852044702E0,-7.609176040E-1,1.164826107E1,1.181909688E1
8.172616667E0,2.526820660E0,-1.823330879E0,9.657432556E0,1.014767765E1
8.174992292E0,-2.703889608E0,-3.349951655E-2,8.863015175E0,9.266346595E0
8.177367917E0,1.698904037E0,-2.172683001E0,1.254317665E1,1.284282317E1
8.179743490E0,-9.523434043E-1,-5.216353536E-1,6.790830612E0,6.877095448E0
8.182119115E0,2.727817893E-1,-1.708475351E0,1.356251907E1,1.367242559E1
8.184494740E0,2.392822653E-1,-8.470591903E-1,5.900700569E0,5.965989648E0
8.186870313E0,-1.320838094E0,-1.220339537E0,1.285424328E1,1.297942264E1
8.189245938E0,2.220539331E0,-1.368694544E0,7.585247993E0,8.021228509E0
8.191621563E0,-2.057827473E0,-5.551348329E-1,1.137069321E1,1.156872908E1
8.193997136E0,2.416750908E0,-1.722832322E0,9.882357597E0,1.031842177E1
8.196372761E0,-2.493321180E0,-1.052841991E-1,8.532805443E0,8.890247690E0
8.198748386E0,1.785045743E0,-2.167897224E0,1.272024536E1,1.302654247E1
8.201123959E0,-8.231309652E-1,-3.972085714E-1,6.474977970E0,6.539163475E0
8.203499584E0,1.244267747E-1,-1.607976794E0,1.342373466E1,1.352027085E1
8.205875209E0,6.843472719E-1,-9.236295223E-1,5.795416355E0,5.908322386E0
8.208250782E0,-1.225125194E0,-1.196411371E0,1.287817192E1,1.299152200E1
8.210626355E0,2.522035122E0,-1.325623751E0,7.948956966E0,8.444161080E0
8.213002032E0,-2.297109842E0,-5.024927258E-1,1.085384369E1,1.110563530E1
8.215377605E0,2.411965132E0,-1.765903115E0,1.031785107E1,1.074216180E1
8.217753230E0,-2.048256159E0,-3.062812984E-1,8.274380684E0,8.529627027E0
8.220128855E0,1.947757602E0,-2.129612207E0,1.298824120E1,1.330501474E1
8.222504428E0,-7.034898400E-1,-4.977070987E-1,6.077769279E0,6.138557626E0
8.224880053E0,-4.307080805E-2,-1.536192179E0,1.342373466E1,1.351141717E1
8.227255626E0,1.153340459E0,-1.038485050E0,6.053841114E0,6.249611000E0
8.229631251E0,-1.105484009E0,-1.244267821E0,1.296909904E1,1.307546662E1
8.232006876E0,2.550748825E0,-1.411765337E0,8.111668587E0,8.619661722E0
8.234382501E0,-2.421536446E0,-4.211367965E-1,1.059063339E1,1.087210700E1
8.236758073E0,2.488535643E0,-1.909472466E0,1.072463131E1,1.117392552E1
8.239133698E0,-1.770688772E0,-4.019941986E-1,7.963313580E0,8.167698650E0
8.241509323E0,1.751546144E0,-2.024327993E0,1.316530991E1,1.343470143E1
8.243884896E0,-6.508477330E-1,-5.886343718E-1,5.857629776E0,5.922999222E0
8.246260521E0,-1.818545163E-1,-1.502692580E0,1.346201992E1,1.354684969E1
8.248636146E0,1.354337573E0,-1.182054400E0,6.197410583E0,6.452858344E0
8.251011719E0,-1.416550994E0,-1.115055323E0,1.294038486E1,1.306535593E1
8.253387344E0,2.368894339E0,-1.325623751E0,8.274380684E0,8.708289982E0
8.255762969E0,-2.593819857E0,-3.876372576E-1,1.030827999E1,1.063667243E1
8.258138542E0,2.344966173E0,-1.976471543E0,1.113141060E1,1.154615122E1
8.260514167E0,-1.856830359E0,-3.493520916E-1,7.695317745E0,7.923874120E0
8.262889792E0,1.215553880E0,-2.014756680E0,1.309831142E1,1.330798925E1
8.265265313E0,-7.848458290E-1,-4.402793646E-1,5.790630817E0,5.860139432E0
8.267640990E0,-5.742774606E-1,-1.574477315E0,1.354816151E1,1.365142680E1
8.270016615E0,1.330409408E0,-1.014556766E0,6.489335060E0,6.701550876E0
8.272392188E0,-2.110469580E0,-1.038485050E0,1.258146191E1,1.279944205E1
8.274767761E0,2.014756680E0,-1.201196909E0,8.719446182E0,9.029444070E0
8.277143438E0,-2.742174864E0,-4.833501875E-1,9.930213928E0,1.031320993E1
8.279519011E0,2.139183521E0,-1.947757602E0,1.150469112E1,1.186287417E1
8.281894636E0,-2.062613010E0,-3.349951804E-1,7.345965385E0,7.637394952E0
8.284270261E0,8.039883971E-1,-1.847259045E0,1.310309696E1,1.325707031E1
8.286645834E0,-6.221339107E-1,-5.168496966E-1,5.776273727E0,5.832625685E0
8.289021459E0,-6.460621357E-1,-1.526620865E0,1.368694592E1,1.378696689E1
8.291397084E0,1.363908887E0,-9.427721500E-1,6.623332977E0,6.827708730E0
8.293772657E0,-2.301895380E0,-9.044869542E-1,1.243310642E1,1.267670913E1
8.296148282E0,2.038684845E0,-1.258624673E0,8.953942299E0,9.268951109E0
8.298523907E0,-2.364108801E0,-5.312066078E-1,9.738788605E0,1.003569601E1
8.300899480E0,2.225325108E0,-1.895115495E0,1.152861977E1,1.189338506E1
8.303275105E0,-1.971685886E0,-2.440679073E-1,7.015756130E0,7.291635513E0
8.305650730E0,9.284151793E-1,-1.842473388E0,1.313659668E1,1.329762517E1
8.308026303E0,-1.004985496E-1,-6.029912829E-1,5.694917679E0,5.727633527E0
8.310401928E0,-4.594219327E-1,-1.421336651E0,1.384965706E1,1.392997728E1
8.312777553E0,1.540977836E0,-9.762716293E-1,6.623332977E0,6.869953327E0
8.315153126E0,-2.096112728E0,-8.374879360E-1,1.217946720E1,1.238686788E1
8.317528751E0,2.474178553E0,-1.416550994E0,9.298508644E0,9.725761627E0
8.319904271E0,-1.962114573E0,-4.881358147E-1,9.451649666E0,9.665497999E0
8.322279948E0,2.359323025E0,-1.981257200E0,1.149033451E1,1.189619991E1
8.324655573E0,-1.564906001E0,-2.201396823E-1,6.896114826E0,7.074870456E0
8.327031198E0,1.105484009E0,-1.957328916E0,1.327059460E1,1.345964013E1
8.329406771E0,4.067798555E-1,-6.652047038E-1,5.982056618E0,6.032658496E0
8.331782396E0,-6.460621357E-1,-1.483550072E0,1.362951756E1,1.372523464E1
8.334157917E0,1.703689694E0,-1.033699393E0,7.034898758E0,7.311695668E0
8.336533594E0,-2.005185366E0,-1.000199914E0,1.180618668E1,1.201695519E1
8.338909219E0,2.545963287E0,-1.550549030E0,9.686145782E0,1.013447342E1
8.341284844E0,-2.024327993E0,-4.833501875E-1,9.102297783E0,9.337202802E0
8.343660417E0,2.091326952E0,-2.053041935E0,1.159083271E1,1.195558583E1
8.346036042E0,-1.627119422E0,-2.536391914E-1,6.814758778E0,7.010904909E0
8.348411667E0,8.087740541E-1,-2.057827473E0,1.345723438E1,1.363766573E1
8.350787240E0,3.780659735E-1,-5.886343718E-1,6.139982700E0,6.179709691E0
8.353162865E0,-1.282552958E0,-1.512263894E0,1.339980698E1,1.354572668E1
8.355538490E0,1.454836130E0,-1.004985452E0,7.331608772E0,7.541818820E0
8.357914063E0,-2.043470621E0,-1.028913736E0,1.171047401E1,1.193187484E1
8.360289688E0,2.321038008E0,-1.550549030E0,9.781859398E0,1.017232486E1
8.362665313E0,-2.565105915E0,-3.493520916E-1,8.781659126E0,9.155290943E0
8.365040886E0,1.775474429E0,-2.057827473E0,1.167218876E1,1.198444633E1
8.367416511E0,-1.603191137E0,-1.914258152E-1,6.719046116E0,6.910314492E0
