"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.413331737E0,-1.545763373E0,-5.742774159E-2,1.103091240E1,1.113883794E1
9.415707258E0,3.029313564E0,-1.579262912E-1,9.202795982E0,9.689847020E0
9.418082779E0,-2.995813847E0,-9.571290575E-3,1.020778179E1,1.063831760E1
9.420458300E0,3.517449379E0,1.914258115E-2,1.036570740E1,1.094626450E1
9.422833821E0,-4.029513359E0,2.440679073E-1,8.580661774E0,9.482842587E0
9.425209289E0,2.847458839E0,-2.344966233E-1,1.155254745E1,1.190060348E1
9.427584862E0,-1.947757602E0,5.120640397E-1,8.575876236E0,8.809178308E0
9.429960331E0,6.891329288E-1,-3.493520916E-1,1.125583744E1,1.128232368E1
9.432335904E0,4.259224236E-1,-1.722832322E-1,8.571090698E0,8.583396017E0
9.434711373E0,-2.163111687E0,2.871387079E-2,1.100219822E1,1.121286058E1
9.437086894E0,3.407379389E0,-2.488535494E-1,9.145368576E0,9.762680410E0
9.439462414E0,-3.416950703E0,-1.148554832E-1,9.968499184E0,1.053848755E1
9.441837935E0,3.393022537E0,-6.221338734E-2,1.074377346E1,1.126699341E1
9.444213456E0,-3.890729666E0,2.967100143E-1,8.494520187E0,9.347870740E0
9.446588977E0,2.589034081E0,-2.440679073E-1,1.176311588E1,1.204713916E1
9.448964498E0,-1.670190215E0,3.637090325E-1,8.432307243E0,8.603814565E0
9.451340019E0,-8.614161611E-2,-2.297109663E-1,1.131805134E1,1.132070994E1
9.453715539E0,1.095912814E0,-3.110669553E-1,8.647661209E0,8.722375361E0
9.456091060E0,-2.273181438E0,-1.531406492E-1,1.095912743E1,1.119344808E1
9.458466581E0,3.168097258E0,-5.264209956E-2,9.346364975E0,9.868847434E0
9.460842050E0,-3.737588882E0,3.349951655E-2,9.609575272E0,1.031089859E1
9.463217623E0,3.302095175E0,-3.349951804E-1,1.094477081E1,1.143696037E1
9.465593144E0,-3.445664644E0,5.168496966E-1,8.523234367E0,9.207891318E0
9.467968664E0,2.076970100E0,-3.493520916E-1,1.163868904E1,1.182771890E1
9.470344185E0,-1.488335729E0,-3.349951655E-2,8.480163574E0,8.609845510E0
9.472719706E0,-3.924229145E-1,-1.579262912E-1,1.135155106E1,1.135942991E1
9.475095227E0,1.598405480E0,-4.785645381E-2,8.973084450E0,9.114462950E0
9.477470748E0,-2.344966173E0,-2.344966233E-1,1.059541893E1,1.085434279E1
9.479846269E0,3.101098061E0,-4.785645287E-3,9.738788605E0,1.022060838E1
9.482221789E0,-3.900300980E0,-5.264209956E-2,9.312865257E0,1.009676078E1
9.484597310E0,3.297309637E0,-3.684946895E-1,1.098305607E1,1.147325411E1
9.486972831E0,-3.072384357E0,6.221339107E-1,8.738588333E0,9.283831230E0
9.489348352E0,1.923829436E0,-4.019941986E-1,1.133719349E1,1.150628851E1
9.491723821E0,-1.430907965E0,-1.435693540E-2,8.575876236E0,8.694444027E0
9.494099342E0,-5.407779217E-1,-1.866401732E-1,1.128933716E1,1.130382275E1
9.496474862E0,2.076970100E0,-4.785645287E-3,9.188439369E0,9.420257201E0
9.498850383E0,-2.431107759E0,-3.397808075E-1,1.030349445E1,1.059187112E1
9.501225904E0,3.168097258E0,-8.614161611E-2,9.934999466E0,1.042825369E1
9.503601425E0,-3.689732552E0,2.344966233E-1,9.365508080E0,1.006885577E1
9.505976946E0,3.393022537E0,-3.972085714E-1,1.074855900E1,1.127838185E1
9.508352467E0,-2.900100946E0,5.312066078E-1,8.800801277E0,9.281533768E0
9.510727987E0,1.942971945E0,-1.292124242E-1,1.115533924E1,1.132402002E1
9.513103508E0,-1.153340459E0,2.392822690E-2,8.499305725E0,8.577235253E0
9.515479029E0,-4.498506486E-1,-1.962114573E-1,1.121276665E1,1.122350215E1
9.517854550E0,2.364108801E0,5.742774159E-2,9.040083885E0,9.344272311E0
9.520230071E0,-2.483749866E0,-2.153540403E-1,1.034177971E1,1.063803545E1
9.522605592E0,3.464807272E0,-1.292124242E-1,9.791430473E0,1.038718903E1
9.524981112E0,-3.541377544E0,2.584248483E-1,9.389435768E0,1.003840836E1
9.527356633E0,3.589233875E0,-1.722832322E-1,1.104048347E1,1.161053645E1
9.529732154E0,-2.943171740E0,2.153540403E-1,8.355736732E0,8.861544651E0
9.532107675E0,1.928615093E0,-6.699903309E-2,1.154297638E1,1.170317687E1
9.534483196E0,-5.647061467E-1,1.387837082E-1,8.628518105E0,8.648091040E0
9.536858664E0,-3.206382394E-1,-2.344966233E-1,1.114098263E1,1.114806223E1
9.539234237E0,2.258824587E0,2.249253243E-1,9.049654961E0,9.330012584E0
9.541609758E0,-2.790031195E0,-2.344966233E-1,1.015035343E1,1.052943197E1
9.543985279E0,3.909872293E0,-3.493520916E-1,1.010728264E1,1.084279994E1
9.546360800E0,-3.311666489E0,6.364908218E-1,9.446864128E0,1.003072766E1
9.548736321E0,3.206382275E0,-3.445664644E-1,1.086820030E1,1.133655111E1
9.551111789E0,-2.837887764E0,1.627119333E-1,8.451449394E0,8.916674212E0
9.553487310E0,1.828116536E0,-6.699903309E-2,1.164826107E1,1.179103409E1
9.555862831E0,-1.579262912E-1,1.579262912E-1,8.709874153E0,8.712737181E0
9.558238352E0,-7.322037220E-1,-3.349951804E-1,1.097827053E1,1.100775944E1
9.560613873E0,2.349751949E0,-7.657032460E-2,9.231510162E0,9.526173267E0
9.562989394E0,-3.081955671E0,-1.674975902E-1,1.000678444E1,1.047197407E1
9.565364914E0,3.790230989E0,-2.009970993E-1,1.021735287E1,1.089956652E1
9.567740435E0,-3.412165165E0,5.264210105E-1,9.389435768E0,1.000407388E1
9.570115956E0,2.871387243E0,-3.014956415E-1,1.086341476E1,1.124053133E1
9.572491477E0,-3.038884640E0,3.349951655E-2,8.389236450E0,8.922736704E0
9.574866998E0,1.450050473E0,-1.004985496E-1,1.196889877E1,1.205683558E1
9.577242519E0,1.339980662E-1,-2.392822690E-2,8.384450912E0,8.385555745E0
9.579618039E0,-1.411765337E0,-2.727817893E-1,1.096869946E1,1.106254306E1
9.581993560E0,2.536391973E0,-1.914258152E-1,9.317651749E0,9.658600426E0
9.584369081E0,-3.273381472E0,2.871387079E-2,1.010728264E1,1.062417117E1
9.586744602E0,3.455235958E0,-1.962114573E-1,1.005464077E1,1.063357680E1
9.589120123E0,-3.775874138E0,1.148554832E-1,9.193224907E0,9.939104662E0
9.591495644E0,3.019742250E0,-1.627119333E-1,1.121755219E1,1.161803750E1
9.593871164E0,-2.947957516E0,2.249253243E-1,8.384450912E0,8.890447796E0
9.596246685E0,9.954141974E-1,-3.014956415E-1,1.173918819E1,1.178517240E1
9.598622206E0,1.244267747E-1,1.196411327E-1,8.700303078E0,8.702015265E0
9.600997727E0,-1.536192179E0,-4.163511395E-1,1.077727318E1,1.089416595E1
9.603373248E0,2.536391973E0,-3.493520916E-1,9.226723671E0,9.575372621E0
9.605748769E0,-3.172882795E0,1.148554832E-1,1.023649502E1,1.071756536E1
9.608124289E0,3.196810961E0,-2.632105052E-1,1.019820976E1,1.069076061E1
9.610499758E0,-3.728017569E0,3.828516230E-2,8.949156761E0,9.694688622E0
9.612875279E0,2.818745136E0,-2.105683982E-1,1.147119141E1,1.181430893E1
9.615250800E0,-2.617748022E0,3.158525825E-1,8.274380684E0,8.684338965E0
9.617626321E0,8.949156404E-1,-4.115654826E-1,1.168654537E1,1.172798375E1
9.620001842E0,2.153540403E-1,-8.135596663E-2,8.791230202E0,8.794243834E0
9.622377362E0,-1.785045743E0,-3.445664644E-1,1.082991505E1,1.098144682E1
9.624752883E0,2.880958557E0,-2.823530734E-1,9.250652313E0,9.692998178E0
9.627128404E0,-3.134597778E0,1.914258115E-2,1.035135078E1,1.081556900E1
9.629503925E0,3.220739365E0,-2.584248483E-1,1.021256733E1,1.071151142E1
9.631879446E0,-3.842873096E0,5.742774159E-2,8.671588898E0,9.485116003E0
9.634254967E0,2.799602509E0,-3.110669553E-1,1.161476135E1,1.195145255E1
9.636630487E0,-1.890329838E0,4.307080805E-1,8.542376518E0,8.759626301E0
9.639006008E0,5.694918036E-1,-6.652047038E-1,1.116491032E1,1.119919821E1
9.641381529E0,7.034898400E-1,-2.297109663E-1,9.102297783E0,9.132332123E0
9.643757050E0,-1.966900229E0,-1.962114573E-1,1.075813103E1,1.093821643E1
9.646132571E0,3.239881754E0,-2.249253243E-1,9.437292099E0,9.980476308E0
9.648508039E0,-3.215953588E0,-1.483550072E-1,1.011685371E1,1.061673659E1
9.650883612E0,3.641875982E0,-1.674975902E-1,1.071027374E1,1.131376506E1
9.653259133E0,-3.814159393E0,9.092725813E-2,8.504091263E0,9.320710694E0
9.655634654E0,2.732603550E0,-1.292124242E-1,1.177747345E1,1.209101728E1
9.658010175E0,-1.517049551E0,1.770688742E-1,8.528019905E0,8.663712612E0
9.660385696E0,4.498506486E-1,-3.493520916E-1,1.125105190E1,1.126545966E1
9.662761217E0,1.129412293E0,-3.062812984E-1,8.848658562E0,8.925701020E0
9.665136737E0,-2.143969059E0,-1.052841991E-1,1.092562866E1,1.113449818E1
9.667512258E0,3.512663603E0,-9.092725813E-2,9.274580956E0,9.917909319E0
9.669887727E0,-3.259024382E0,-1.770688742E-1,9.954142570E0,1.047556908E1
9.672263300E0,3.665804386E0,-1.722832322E-1,1.085384369E1,1.145747468E1
9.674638769E0,-3.464807272E0,4.977070987E-1,8.484949112E0,9.178614450E0
9.677014289E0,2.517249346E0,-3.062812984E-1,1.185404301E1,1.212223940E1
9.679389810E0,-1.215553880E0,-1.914258115E-2,8.566305161E0,8.652139722E0
9.681765331E0,1.196411327E-1,-2.153540403E-1,1.136112213E1,1.136379283E1
9.684140852E0,1.651047587E0,-1.770688742E-1,8.910871506E0,9.064267346E0
9.686516321E0,-2.177468538E0,-5.742774159E-2,1.080120182E1,1.101864910E1
9.688891894E0,3.359523058E0,-1.244267747E-1,9.657432556E0,1.022584377E1
9.691267414E0,-3.579662561E0,-8.135596663E-2,9.432506561E0,1.008924095E1
9.693642935E0,3.488735437E0,-1.004985496E-1,1.105962658E1,1.159727188E1
9.696018456E0,-3.067598581E0,4.402793646E-1,8.508877754E0,9.055661633E0
9.698393977E0,2.038684845E0,-4.019941986E-1,1.156690502E1,1.175206905E1
9.700769498E0,-9.332008362E-1,-4.785645287E-3,8.681160927E0,8.731176424E0
9.703145019E0,-5.503492355E-1,-2.775674164E-1,1.118883896E1,1.120580409E1
9.705520539E0,2.292324066E0,-7.657032460E-2,8.958727837E0,9.247670901E0
9.707896060E0,-2.569891453E0,-2.249253243E-1,1.050927734E1,1.082126812E1
9.710271581E0,3.440878868E0,3.828516230E-2,9.829715729E0,1.041462551E1
9.712647102E0,-3.919443607E0,5.264209956E-2,9.145368576E0,9.950003808E0
9.715022623E0,3.393022537E0,-2.488535494E-1,1.113619614E1,1.164428591E1
9.717398144E0,-2.742174864E0,5.790630579E-1,8.599804878E0,9.044969925E0
9.719773664E0,1.526620865E0,-2.871387303E-1,1.141854954E1,1.152372741E1
9.722149185E0,-4.833501875E-1,-7.178468257E-2,8.475378036E0,8.489453063E0
9.724524706E0,-1.277767301E0,-2.679961324E-1,1.108355427E1,1.116018308E1
9.726900175E0,3.134597778E0,1.004985496E-1,9.312865257E0,9.826762564E0
9.729275696E0,-3.144168854E0,-2.153540403E-1,9.853643417E0,1.034535953E1
9.731651217E0,3.364308596E0,3.349951655E-2,1.033699417E1,1.087074712E1
9.734026737E0,-3.948157310E0,1.674975902E-1,8.690732002E0,9.546979854E0
9.736402258E0,3.345165968E0,-1.052841991E-1,1.158126163E1,1.205515828E1
9.738777779E0,-2.392822742E0,5.503492355E-1,8.226524353E0,8.585114320E0
9.741153300E0,5.168496966E-1,-2.584248483E-1,1.122233772E1,1.123720521E1
9.743528821E0,7.369893789E-1,-3.349951804E-1,8.819944382E0,8.857019477E0
9.745904342E0,-1.497906923E0,8.135596663E-2,1.093519974E1,1.103761465E1
9.748279862E0,2.703889608E0,-4.307080805E-2,8.982656479E0,9.380884368E0
9.750655383E0,-3.421736479E0,-1.627119333E-1,9.877572060E0,1.045472073E1
9.753030904E0,3.684946775E0,1.914258115E-2,1.060499001E1,1.122697698E1
9.755406425E0,-3.775874138E0,5.503492355E-1,8.523234367E0,9.338395680E0
9.757781946E0,2.574677229E0,-2.153540403E-1,1.151904774E1,1.180524464E1
9.760157467E0,-1.770688772E0,-9.571290575E-3,8.370093346E0,8.555342948E0
9.762532987E0,1.100698411E-1,-8.614161611E-2,1.139462185E1,1.139547905E1
9.764908508E0,1.292124271E0,-2.871387079E-2,8.786444664E0,8.880992031E0
9.767284029E0,-2.364108801E0,-2.536391914E-1,1.067198944E1,1.093364998E1
9.769659550E0,3.306880951E0,-1.292124242E-1,9.705288887E0,1.025401335E1
9.772035071E0,-3.814159393E0,-1.148554832E-1,9.351150513E0,1.009975344E1
9.774410592E0,3.239881754E0,-6.699903309E-2,1.090170002E1,1.137314319E1
9.776786112E0,-3.206382275E0,3.397808075E-1,8.604590416E0,9.188869055E0
9.779161633E0,2.000399828E0,-4.163511395E-1,1.155254745E1,1.173184983E1
9.781537154E0,-1.024128079E0,-1.387837082E-1,8.542376518E0,8.604667095E0
9.783912675E0,-1.110269666E0,-3.732803464E-1,1.127976608E1,1.134042150E1
9.786288144E0,2.675175667E0,-7.657032460E-2,9.188439369E0,9.570258403E0
9.788663664E0,-3.034099102E0,-3.972085714E-1,1.019820976E1,1.064739472E1
9.791039185E0,3.335594654E0,-8.135596663E-2,1.018385315E1,1.071651415E1
9.793414706E0,-4.192225456E0,-6.699903309E-2,8.982656479E0,9.912989487E0
9.795790227E0,3.431307554E0,-1.339980662E-1,1.174397373E1,1.223571600E1
9.798165748E0,-2.632104874E0,2.392822653E-1,8.121239662E0,8.540478073E0
9.800541269E0,7.082754970E-1,-2.584248483E-1,1.170568848E1,1.172994375E1
9.802916789E0,4.498506486E-1,-4.737788737E-1,8.671588898E0,8.696165019E0
9.805292310E0,-1.756331801E0,-1.052841991E-1,1.128455162E1,1.142089714E1
9.807667831E0,3.024527788E0,-1.627119333E-1,8.944371223E0,9.443305570E0
9.810043352E0,-3.589233875E0,-3.589234054E-1,1.012164021E1,1.074518619E1
9.812418873E0,3.761517286E0,-9.571290761E-2,1.083948612E1,1.147399811E1
9.814794394E0,-3.799802303E0,2.967100143E-1,8.403593063E0,9.227508372E0
9.817169914E0,2.431107759E0,-2.105683982E-1,1.183968639E1,1.208853994E1
9.819545435E0,-1.545763373E0,-6.699903309E-2,8.422736168E0,8.563664977E0
9.821920956E0,-3.349951655E-2,-2.201396823E-1,1.153340530E1,1.153555467E1
9.824296477E0,1.737189293E0,-1.818545163E-1,8.810373306E0,8.981846998E0
9.826671998E0,-2.569891453E0,1.052841991E-1,1.076770210E1,1.107062940E1
9.829047519E0,3.369094372E0,-1.770688742E-1,9.638289452E0,1.021169789E1
9.831423039E0,-3.799802303E0,-1.339980662E-1,9.351150513E0,1.009457621E1
9.833798560E0,3.445664644E0,9.571290575E-3,1.127019501E1,1.178515982E1
9.836174081E0,-3.014956474E0,6.173482537E-1,8.298309326E0,8.850594278E0
9.838549602E0,1.545763373E0,-4.163511395E-1,1.156690502E1,1.167715824E1
9.840925071E0,-3.732803464E-1,-3.828516230E-2,8.839086533E0,8.847047796E0
9.843300592E0,-1.205982566E0,4.785645287E-3,1.104048347E1,1.110615560E1
9.845676164E0,2.727817774E0,-1.387837082E-1,8.997013092E0,9.402472829E0
9.848051633E0,-3.144168854E0,-7.657032460E-2,1.039442158E1,1.085981863E1
9.850427154E0,3.694518089E0,-9.571290761E-2,1.025563812E1,1.090122645E1
9.852802675E0,-4.043870449E0,1.196411327E-1,8.709874153E0,9.603598803E0
9.855178196E0,3.024527788E0,4.785645381E-2,1.162911797E1,1.201609101E1
9.857553717E0,-2.220539331E0,3.397808075E-1,8.355736732E0,8.652432159E0
9.859929237E0,8.087740541E-1,-2.297109663E-1,1.132762241E1,1.135878128E1
9.862304758E0,6.747759581E-1,-1.722832322E-1,8.762516975E0,8.790148341E0
9.864680279E0,-2.215753794E0,-9.092725813E-2,1.077248764E1,1.099837818E1
9.867055800E0,3.565305710E0,-5.264209956E-2,9.346364975E0,1.000343512E1
9.869431321E0,-3.493520975E0,-1.914258152E-1,9.834501266E0,1.043833070E1
9.871806842E0,3.479164124E0,-4.307080805E-2,1.082034397E1,1.136601433E1
9.874182362E0,-3.737588882E0,2.153540403E-1,8.408378601E0,9.204171810E0
9.876557883E0,2.560320139E0,-2.057827413E-1,1.180618668E1,1.208236854E1
9.878933404E0,-1.167697430E0,2.871387303E-1,8.484949112E0,8.569733215E0
9.881308925E0,-4.594219327E-1,-4.402793646E-1,1.099262714E1,1.101102929E1
9.883684394E0,1.909472466E0,-3.349951804E-1,8.982656479E0,9.189473559E0
9.886059967E0,-2.670390129E0,-1.100698411E-1,1.082991505E1,1.115482670E1
9.888435487E0,3.536591768E0,-1.435693651E-1,9.537791252E0,1.017337483E1
9.890811008E0,-3.785445452E0,-7.178468257E-2,9.327222824E0,1.006637154E1
9.893186529E0,3.235096216E0,-1.962114573E-1,1.133240795E1,1.178676446E1
9.895562050E0,-2.928814888E0,4.642075896E-1,8.102097511E0,8.627712873E0
9.897937571E0,1.454836130E0,-5.168496966E-1,1.170568848E1,1.180706672E1
9.900313039E0,-3.828516230E-2,-1.818545163E-1,8.772088051E0,8.774056393E0
9.902688560E0,-1.493121386E0,-1.579262912E-1,1.101177025E1,1.111365989E1
9.905064081E0,2.962314367E0,-2.057827413E-1,9.044869423E0,9.519838015E0
9.907439602E0,-3.364308596E0,-1.722832322E-1,1.030349445E1,1.084021456E1
9.909815123E0,3.675375462E0,-8.614161611E-2,1.036570740E1,1.099834965E1
9.912190644E0,-4.029513359E0,1.866401732E-1,8.489734650E0,9.399330130E0
9.914566164E0,2.478964329E0,-4.785645381E-2,1.168654537E1,1.194666887E1
9.916941685E0,-1.708475351E0,1.148554832E-1,8.350951195E0,8.524697394E0
9.919317206E0,2.919243574E-1,-3.972085714E-1,1.134197903E1,1.135268615E1
9.921692727E0,1.143769264E0,-4.307080805E-2,8.743373871E0,8.817973116E0
9.924068196E0,-3.139383316E0,-3.924229145E-1,1.053320503E1,1.099809673E1
9.926443769E0,4.206582069E0,-7.657032460E-2,9.915857315E0,1.077150974E1
9.928819289E0,-3.694518089E0,1.052841991E-1,9.351150513E0,1.005507656E1
9.931194810E0,2.818745136E0,1.148554832E-1,1.093041420E1,1.128859914E1
9.933570331E0,-3.450450182E0,-5.742774159E-2,8.312665939E0,9.000517731E0
9.935945852E0,2.258824587E0,-6.221338734E-2,1.212203979E1,1.233085592E1
9.938321373E0,-1.914258152E-1,1.483550072E-1,8.169096947E0,8.172686093E0
9.940696894E0,-1.813759565E0,-2.392822653E-1,1.094477081E1,1.109662056E1
9.943072414E0,3.139383316E0,-3.158525825E-1,9.241081238E0,9.764889805E0
9.945447935E0,-3.168097258E0,2.392822653E-1,1.021735287E1,1.069992504E1
9.947823456E0,3.450450182E0,-1.627119333E-1,1.009771156E1,1.067220036E1
9.950198925E0,-3.713660717E0,6.699903309E-2,8.762516975E0,9.517219580E0
9.952574498E0,3.177668571E0,3.589234054E-1,1.180618668E1,1.223161671E1
9.954949967E0,-2.143969059E0,9.571290761E-2,7.724031448E0,8.016634338E0
9.957325487E0,3.637090325E-1,-9.092725813E-2,1.176311588E1,1.176908864E1
9.959701008E0,1.689332843E0,-1.914258152E-1,8.886942863E0,9.048107137E0
9.962076529E0,-2.340180635E0,1.435693651E-1,1.059541893E1,1.085172612E1
9.964452050E0,3.493520975E0,5.742774159E-2,9.064012527E0,9.714129392E0
9.966827571E0,-3.651447296E0,9.571290575E-3,9.973284721E0,1.062071406E1
9.969203092E0,4.058227062E0,-6.221338734E-2,1.104526901E1,1.176737205E1
9.971578612E0,-3.215953588E0,7.226324677E-1,8.030312538E0,8.680465116E0
9.973954133E0,1.301695466E0,-8.614161611E-2,1.161476135E1,1.168779332E1
9.976329654E0,1.914258115E-2,-3.397808075E-1,8.705088615E0,8.711738359E0
9.978705175E0,2.871387079E-2,3.302095234E-1,1.135155106E1,1.135638914E1
9.981080696E0,1.976471543E0,-3.349951655E-2,8.331808090E0,8.563094536E0
9.983456217E0,-3.818944931E0,-3.876372576E-1,1.032263660E1,1.101323883E1
9.985831737E0,4.828716278E0,2.919243574E-1,1.065763187E1,1.170413764E1
9.988207258E0,-3.555734396E0,2.536391914E-1,8.470592499E0,9.190131512E0
9.990582779E0,2.392822742E0,-4.785645287E-3,1.129412270E1,1.154481836E1
9.992958300E0,-2.464607239E0,-1.148554832E-1,8.566305161E0,8.914542317E0
9.995333821E0,1.320838094E0,3.302095234E-1,1.173440266E1,1.181312225E1
9.997709342E0,7.800601721E-1,-1.148554832E-1,8.528019905E0,8.564391931E0
1.000008486E1,-2.392822742E0,-6.364908218E-1,1.056191921E1,1.084826524E1
1.000246038E1,3.345165968E0,1.339980662E-1,9.676574707E0,1.023934514E1
1.000483590E1,-3.742374659E0,2.823530734E-1,9.839286804E0,1.053074813E1
1.000721143E1,3.464807272E0,-1.531406492E-1,1.060977554E1,1.116224344E1
1.000958695E1,-3.732803345E0,-1.052841991E-1,8.676374435E0,9.445865705E0
1.001196172E1,2.373680115E0,2.488535494E-1,1.176311588E1,1.200279887E1
1.001433724E1,-1.971685886E0,1.004985496E-1,8.092526436E0,8.329863703E0
1.001671276E1,-2.775674164E-1,-3.732803464E-1,1.157647610E1,1.158581809E1
1.001908828E1,1.708475351E0,-2.297109663E-1,9.169296265E0,9.329932966E0
1.002146380E1,-2.723032236E0,5.264209956E-2,1.055713367E1,1.090278621E1
1.002383932E1,2.871387243E0,-7.178468257E-2,9.265008926E0,9.700021039E0
1.002621484E1,-4.096512318E0,-2.727817893E-1,9.772287369E0,1.059968978E1
1.002859036E1,3.771088600E0,1.004985496E-1,1.127976608E1,1.189387792E1
1.003096588E1,-3.584448338E0,3.637090325E-1,7.987242222E0,8.762225314E0
1.003334140E1,7.848458290E-1,-2.584248483E-1,1.160997581E1,1.163934297E1
1.003571692E1,-2.057827413E-1,-3.014956415E-1,8.958727837E0,8.966161420E0
1.003809244E1,-5.312066078E-1,4.785645381E-2,1.116969585E1,1.118242264E1
1.004046797E1,1.607976794E0,-6.221338734E-2,8.571090698E0,8.720840305E0
1.004284349E1,-3.756731510E0,-6.221339107E-1,1.030349445E1,1.098462927E1
1.004521901E1,4.096512318E0,2.871387303E-1,1.061934662E1,1.138570966E1
1.004759453E1,-3.479164124E0,1.244267747E-1,8.863015175E0,9.522242541E0
1.004997005E1,2.383251429E0,-2.727817893E-1,1.105005455E1,1.130743131E1
1.005234557E1,-2.857030153E0,-5.264209956E-2,8.791230202E0,9.243977550E0
1.005472109E1,1.574477315E0,1.962114573E-1,1.173918819E1,1.184592830E1
1.005709661E1,1.674975902E-1,-1.531406492E-1,8.437092781E0,8.440144673E0
1.005947213E1,-1.483550072E0,-8.614161611E-1,1.079162979E1,1.092713284E1
1.006184765E1,2.890529871E0,2.584248483E-1,9.638289452E0,1.006571259E1
1.006422312E1,-3.302095175E0,1.435693651E-1,9.863214493E0,1.040228075E1
1.006659864E1,3.756731510E0,-3.062812984E-1,1.025085258E1,1.092185051E1
1.006897411E1,-3.354737282E0,-3.158525825E-1,9.016156197E0,9.625232342E0
1.007134968E1,3.239881754E0,2.584248483E-1,1.160519028E1,1.205172430E1
1.007372520E1,-2.703889608E0,2.344966233E-1,7.996813297E0,8.444822709E0
1.007610073E1,1.110269666E0,-4.642075896E-1,1.167218876E1,1.173406059E1
1.007847625E1,9.236295223E-1,-2.009970993E-1,9.116654396E0,9.165526646E0
1.008085177E1,-9.954141974E-1,1.387837082E-1,1.085862923E1,1.090504191E1
1.008322729E1,2.392822742E0,-1.292124242E-1,8.829515457E0,9.148914675E0
1.008560281E1,-3.412165165E0,-5.838487148E-1,1.013599682E1,1.071084413E1
1.008797833E1,4.589433670E0,3.014956415E-1,1.105484104E1,1.197344192E1
1.009035385E1,-3.512663603E0,1.052841991E-1,8.169096947E0,8.892920514E0
1.009272937E1,2.124826431E0,-1.100698411E-1,1.128933716E1,1.148808671E1
1.009510489E1,-1.919043779E0,-7.657032460E-2,8.949156761E0,9.152922964E0
1.009748041E1,1.631905079E0,-4.785645381E-2,1.139940739E1,1.151572374E1
1.009985593E1,2.823530734E-1,1.292124242E-1,8.408378601E0,8.414110161E0
1.010223146E1,-2.187039852E0,-7.704889178E-1,1.066241741E1,1.091164248E1
1.010460698E1,3.503092289E0,2.871387303E-1,9.719645500E0,1.033564768E1
1.010698250E1,-2.981456995E0,-2.392822690E-2,9.939785004E0,1.037733031E1
1.010935802E1,3.148954630E0,-1.339980662E-1,1.020299530E1,1.067871639E1
1.011173354E1,-3.780659676E0,-1.531406492E-1,8.982656479E0,9.747048633E0
1.011410906E1,2.981456995E0,4.929214716E-1,1.167218876E1,1.205703313E1
1.011648458E1,-2.421536446E0,8.135596663E-2,7.958528042E0,8.319172203E0
1.011886005E1,5.551348329E-1,-6.795616150E-1,1.128933716E1,1.132338784E1
1.012123557E1,4.354937077E-1,1.292124242E-1,9.355937004E0,9.366958303E0
1.012361109E1,-1.617548108E0,2.201396823E-1,1.071506023E1,1.083870099E1
1.012598661E1,2.316252232E0,-2.057827413E-1,8.925228119E0,9.223181008E0
1.012836213E1,-3.201596737E0,-5.599204898E-1,1.022213840E1,1.072640882E1
1.013073765E1,3.393022537E0,1.339980662E-1,1.059063339E1,1.112169380E1
1.013311317E1,-3.919443607E0,5.120640397E-1,8.819944382E0,9.665178046E0
1.013548870E1,2.478964329E0,-4.067798555E-1,1.099262714E1,1.127601816E1
1.013786422E1,-2.550748825E0,1.435693540E-2,8.920442581E0,9.277975077E0
1.014023974E1,1.598405480E0,-9.571290575E-3,1.151904774E1,1.162942185E1
1.014261526E1,-7.322037220E-1,3.349951655E-2,8.288737297E0,8.321082291E0
1.014499078E1,-1.722832322E0,-6.795616150E-1,1.098305607E1,1.113810917E1
1.014736630E1,2.991028309E0,4.785645381E-2,9.676574707E0,1.012840751E1
1.014974182E1,-2.718246460E0,-7.657032460E-2,1.005942631E1,1.042049828E1
1.015211734E1,2.727817774E0,-3.828516230E-2,9.786644936E0,1.015976745E1
1.015449286E1,-3.996013880E0,-3.062812984E-1,9.336793900E0,1.016059326E1
1.015686838E1,3.914657831E0,3.349951655E-2,1.162433243E1,1.226583762E1
1.015924390E1,-2.761317253E0,4.163511395E-1,8.035098076E0,8.506528219E0
1.016161942E1,7.178468108E-1,-5.599204898E-1,1.120319557E1,1.124012482E1
1.016399494E1,-3.828516230E-2,-4.785645287E-3,9.322437286E0,9.322517129E0
1.016637046E1,-3.014956415E-1,-1.052841991E-1,1.080120182E1,1.080592176E1
1.016874599E1,1.904686809E0,9.092725813E-2,8.997013092E0,9.196865998E0
1.017112151E1,-2.828316450E0,-7.034898400E-1,1.016471100E1,1.057429059E1
1.017349698E1,3.799802303E0,1.962114573E-1,1.036570740E1,1.104196026E1
1.017587250E1,-3.397808075E0,1.818545163E-1,9.145368576E0,9.757865400E0
1.017824802E1,3.297309637E0,-3.349951804E-1,1.093519974E1,1.142641965E1
1.018062354E1,-2.790031195E0,-9.092725813E-2,8.805587769E0,9.237473561E0
1.018299906E1,2.330609322E0,3.637090325E-1,1.149033451E1,1.172995359E1
1.018537458E1,-1.215553880E0,-3.828516230E-2,8.250452042E0,8.339604060E0
1.018775010E1,7.657032460E-2,-6.556333899E-1,1.114576817E1,1.116529741E1
1.019012562E1,1.746760488E0,4.785645287E-3,9.446864128E0,9.606999373E0
1.019250114E1,-2.029113531E0,2.727817893E-1,1.046620655E1,1.066457647E1
