"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.296566687E0,2.383251429E0,-6.317051649E-1,7.585247993E0,7.975896558E0
5.298942312E0,-2.187039852E0,-3.110669553E-1,1.124148083E1,1.145647403E1
5.301317885E0,2.852244616E0,-1.162911773E0,1.027956581E1,1.073112932E1
5.303693458E0,-1.789831281E0,8.614161611E-2,8.547162056E0,8.732977476E0
5.306069135E0,2.100898266E0,-1.560120344E0,1.233260822E1,1.260717949E1
5.308444760E0,-7.944171429E-1,1.100698411E-1,6.312266350E0,6.363011900E0
5.310820385E0,3.828516304E-1,-1.296909928E0,1.370608807E1,1.377263231E1
5.313195906E0,1.445264935E0,-2.679961324E-1,6.283552170E0,6.453188400E0
5.315571583E0,-1.464407444E0,-8.853443861E-1,1.301695538E1,1.312895468E1
5.317947208E0,2.455035925E0,-5.359922647E-1,8.197810173E0,8.574297682E0
5.320322833E0,-2.086541414E0,-2.919243574E-1,1.071027374E1,1.091553199E1
5.322698458E0,2.885744095E0,-1.215553880E0,1.073898792E1,1.118619470E1
5.325074031E0,-1.880758643E0,7.657032460E-2,7.881958008E0,8.103602787E0
5.327449656E0,1.828116536E0,-1.545763373E0,1.268674564E1,1.291065101E1
5.329825281E0,-3.110669553E-1,-1.914258115E-2,6.240481377E0,6.248258710E0
5.332200906E0,1.674975902E-1,-1.301695466E0,1.393579865E1,1.399746228E1
5.334576531E0,1.641476393E0,-4.163511395E-1,6.360122681E0,6.581713571E0
5.336952156E0,-1.718046665E0,-7.465606928E-1,1.284945774E1,1.298528403E1
5.339327729E0,2.584248543E0,-7.417750359E-1,8.685946465E0,9.092537419E0
5.341703354E0,-1.856830359E0,-3.445664644E-1,1.027478027E1,1.044689689E1
5.344078979E0,2.737389088E0,-1.320838094E0,1.105005455E1,1.146043707E1
5.346454604E0,-1.852044702E0,1.244267747E-1,7.518248558E0,7.744004970E0
5.348830229E0,1.545763373E0,-1.579262972E0,1.297388458E1,1.316074227E1
5.351205802E0,9.092725813E-2,-1.196411327E-1,6.130411625E0,6.132253131E0
5.353581427E0,-3.158525825E-1,-1.134197950E0,1.397886944E1,1.402836265E1
5.355957052E0,1.607976794E0,-4.211367965E-1,6.637690067E0,6.842651168E0
5.358332677E0,-1.909472466E0,-6.077769399E-1,1.246182060E1,1.262190361E1
5.360708302E0,2.612962246E0,-8.709874153E-1,9.150154114E0,9.555705682E0
5.363083875E0,-1.952543259E0,-1.244267747E-1,9.829715729E0,1.002253553E1
5.365459500E0,2.474178553E0,-1.435693622E0,1.114576817E1,1.150699455E1
5.367835125E0,-1.641476393E0,1.914258152E-1,7.264609337E0,7.450210561E0
5.370210750E0,1.205982566E0,-1.512263894E0,1.329452229E1,1.343449511E1
5.372586375E0,4.067798555E-1,-1.435693540E-2,6.106483459E0,6.120034004E0
5.374961948E0,-7.752745152E-1,-1.067198873E0,1.366301727E1,1.372654381E1
5.377337573E0,1.746760488E0,-3.254238665E-1,7.006184578E0,7.227980024E0
5.379713198E0,-2.009970903E0,-5.742774606E-1,1.190668583E1,1.208879419E1
5.382088823E0,2.742174864E0,-8.709874153E-1,9.647860527E0,1.006773832E1
5.384464448E0,-2.076970100E0,-2.392822690E-2,8.997013092E0,9.233667848E0
5.386840021E0,2.344966173E0,-1.368694544E0,1.156211948E1,1.187664928E1
5.389215646E0,-1.296909928E0,2.392822653E-1,6.819544315E0,6.945892026E0
5.391591271E0,9.667003751E-1,-1.430907965E0,1.359601784E1,1.370524382E1
5.393966896E0,7.178468108E-1,5.742774159E-2,6.087340832E0,6.129789588E0
5.396342521E0,-1.177268744E0,-9.188438654E-1,1.333280754E1,1.341618398E1
5.398718146E0,2.009970903E0,-3.349951804E-1,7.379465103E0,7.655632568E0
5.401093719E0,-1.718046665E0,-4.546363056E-1,1.150469112E1,1.164114669E1
5.403469344E0,2.799602509E0,-9.140582681E-1,9.844072342E0,1.027516603E1
5.405844969E0,-2.124826431E0,1.866401732E-1,8.532805443E0,8.795367567E0
5.408220594E0,2.311466694E0,-1.478764415E0,1.183490086E1,1.214884771E1
5.410596219E0,-7.417750359E-1,1.866401732E-1,6.575476646E0,6.619815548E0
5.412971792E0,7.417750359E-1,-1.268195987E0,1.382094383E1,1.389881433E1
5.415347417E0,9.667003751E-1,-8.614161611E-2,5.948556900E0,6.027209901E0
5.417723042E0,-1.349551916E0,-7.226324677E-1,1.307916832E1,1.316845215E1
5.420098667E0,2.402393818E0,-5.216353536E-1,7.910671711E0,8.283859391E0
5.422474292E0,-1.564906001E0,-3.397808075E-1,1.098784161E1,1.110392025E1
5.424849917E0,2.799602509E0,-1.043270707E0,1.000678444E1,1.044327165E1
5.427225489E0,-1.995614052E0,3.493520916E-1,8.164310455E0,8.411925317E0
5.429601114E0,2.124826431E0,-1.584048629E0,1.229910851E1,1.258142152E1
5.431976739E0,-2.632105052E-1,1.722832322E-1,6.546762943E0,6.554316617E0
5.434352364E0,2.057827413E-1,-1.138983607E0,1.386401463E1,1.391224395E1
5.436727989E0,1.201196909E0,-1.866401732E-1,6.269195557E0,6.385962848E0
5.439103562E0,-1.569691658E0,-7.561319470E-1,1.276331615E1,1.288168881E1
5.441479187E0,2.541177750E0,-6.508477330E-1,8.532805443E0,8.926923090E0
5.443854812E0,-1.746760488E0,-1.722832322E-1,1.040399265E1,1.055101497E1
5.446230437E0,2.660818815E0,-1.272981644E0,1.034177971E1,1.075420135E1
5.448606062E0,-1.885544300E0,2.967100143E-1,7.824530125E0,8.053979502E0
5.450981635E0,1.765903115E0,-1.694118381E0,1.279681587E1,1.302869707E1
5.453357260E0,-1.435693540E-2,2.105683982E-1,6.508477688E0,6.511898877E0
5.455732885E0,-4.737788737E-1,-1.201196909E0,1.359601784E1,1.365719742E1
5.458108510E0,1.272981644E0,-2.057827413E-1,6.671189308E0,6.794674060E0
5.460484135E0,-1.555334687E0,-7.944171429E-1,1.235175037E1,1.247461029E1
5.462859656E0,2.598605394E0,-7.561319470E-1,9.044869423E0,9.441088306E0
5.465235333E0,-2.148754835E0,-8.135596663E-2,9.671789169E0,9.907939840E0
5.467610958E0,2.474178553E0,-1.373480201E0,1.086820030E1,1.123057368E1
5.469986583E0,-1.617548108E0,2.679961324E-1,7.494320393E0,7.671578844E0
5.472362208E0,1.426122308E0,-1.584048629E0,1.329452229E1,1.346429938E1
5.474737833E0,1.148554832E-1,1.100698411E-1,6.173482418E0,6.175531744E0
5.477113406E0,-9.523434043E-1,-9.571290612E-1,1.353859043E1,1.360575190E1
5.479489031E0,1.622333765E0,-4.019941986E-1,7.015756130E0,7.212100960E0
5.481864656E0,-1.454836130E0,-6.891329288E-1,1.198804188E1,1.209564386E1
5.484240281E0,2.641676188E0,-8.327022791E-1,9.288937569E0,9.693101017E0
5.486615906E0,-2.143969059E0,1.052841991E-1,9.159725189E0,9.407882526E0
5.488991479E0,2.502892494E0,-1.560120344E0,1.134197903E1,1.171916953E1
5.491367052E0,-1.158126116E0,2.105683982E-1,7.183253765E0,7.279061052E0
5.493742729E0,1.009771109E0,-1.430907965E0,1.370608807E1,1.381752457E1
5.496118354E0,4.833501875E-1,1.435693540E-2,6.092126369E0,6.111287690E0
5.498493979E0,-1.076770186E0,-9.523434043E-1,1.323230934E1,1.331016163E1
5.500869604E0,2.076970100E0,-5.359922647E-1,7.628318787E0,7.924161786E0
5.503245177E0,-1.464407444E0,-4.977070987E-1,1.151426220E1,1.161767772E1
5.505620802E0,2.670390129E0,-9.954141974E-1,9.456435204E0,9.876537836E0
5.507996427E0,-2.057827473E0,2.153540403E-1,8.839086533E0,9.078021921E0
5.510372052E0,2.407179594E0,-1.703689694E0,1.183011532E1,1.219215734E1
5.512747677E0,-7.034898400E-1,2.392822653E-1,7.097112179E0,7.135906056E0
5.515123302E0,4.881358147E-1,-1.445264935E0,1.365823174E1,1.374315689E1
5.517498875E0,7.034898400E-1,-5.742774159E-2,6.317051888E0,6.356362203E0
5.519874500E0,-1.234696507E0,-9.954141974E-1,1.292602825E1,1.302296169E1
5.522250125E0,2.344966173E0,-6.939185858E-1,8.212167740E0,8.568552290E0
5.524625750E0,-1.751546144E0,-4.019941986E-1,1.074855900E1,1.089775361E1
5.527001375E0,2.598605394E0,-1.153340459E0,9.906285286E0,1.030618418E1
5.529376948E0,-2.014756680E0,2.344966233E-1,8.346165657E0,8.589104396E0
5.531752573E0,2.143969059E0,-1.818545222E0,1.252881908E1,1.284036673E1
5.534128198E0,-4.833501875E-1,2.392822653E-1,6.795616150E0,6.816984837E0
5.536503823E0,-2.249253243E-1,-1.296909928E0,1.367737389E1,1.374056488E1
5.538879448E0,9.667003751E-1,-2.775674164E-1,6.537191391E0,6.614107995E0
5.541255073E0,-1.225125194E0,-9.571290612E-1,1.272024536E1,1.281490031E1
5.543630594E0,2.435893536E0,-6.987041831E-1,8.518448830E0,8.887391930E0
5.546006271E0,-2.009970903E0,-1.722832322E-1,1.026042366E1,1.045686178E1
5.548381896E0,2.593819857E0,-1.359123230E0,1.032742214E1,1.073455940E1
5.550757521E0,-1.775474429E0,1.866401732E-1,8.082955360E0,8.277760045E0
5.553133146E0,1.761117458E0,-1.708475351E0,1.303609753E1,1.326500137E1
5.555508719E0,-3.158525825E-1,1.387837082E-1,6.451049805E0,6.460268365E0
5.557884344E0,-5.694918036E-1,-1.148554921E0,1.357209015E1,1.363250272E1
5.560259969E0,1.344766378E0,-4.307080805E-1,6.905686378E0,7.048575063E0
5.562635594E0,-1.325623751E0,-8.231309652E-1,1.233739376E1,1.243567882E1
5.565011219E0,2.498106956E0,-8.901300430E-1,8.724231720E0,9.118392894E0
5.567386844E0,-2.076970100E0,9.571290761E-2,9.805787086E0,1.002379300E1
5.569762417E0,2.636890650E0,-1.555334687E0,1.082512951E1,1.124969720E1
5.572138042E0,-1.363908887E0,2.440679073E-1,7.771887779E0,7.894431978E0
5.574513667E0,1.359123230E0,-1.536192179E0,1.338066387E1,1.353695933E1
5.576889292E0,0.000000000E0,1.052841991E-1,6.187839508E0,6.188735132E0
5.579264917E0,-7.704889178E-1,-1.052842021E0,1.340937805E1,1.347269643E1
5.581640489E0,1.880758643E0,-5.264210105E-1,7.298109055E0,7.554916805E0
5.584016114E0,-1.459621787E0,-6.221339107E-1,1.182532978E1,1.193130214E1
5.586391739E0,2.651247501E0,-9.523434043E-1,9.044869423E0,9.473422515E0
5.588767364E0,-2.019542217E0,1.818545163E-1,9.269794464E0,9.488978409E0
5.591142989E0,2.632104874E0,-1.741974831E0,1.135633659E1,1.178680759E1
5.593518614E0,-9.858429432E-1,3.876372576E-1,7.518248558E0,7.592510147E0
5.595894187E0,7.944171429E-1,-1.560120344E0,1.340459251E1,1.351843832E1
5.598269812E0,4.450650215E-1,3.349951655E-2,6.369693756E0,6.385311554E0
5.600645437E0,-7.226324677E-1,-1.119840980E0,1.310309696E1,1.317070201E1
5.603021062E0,2.249253273E0,-5.455635786E-1,7.814958572E0,8.150482034E0
5.605396687E0,-1.603191137E0,-4.354937077E-1,1.119841003E1,1.132096568E1
5.607772312E0,2.790031195E0,-1.057627559E0,9.413364410E0,9.874931880E0
5.610147885E0,-1.847259045E0,2.009970993E-1,8.906085968E0,9.097864204E0
5.612523458E0,2.569891453E0,-1.708475351E0,1.217468166E1,1.255970158E1
5.614899135E0,-8.518448472E-1,3.349951804E-1,6.881757736E0,6.942366380E0
5.617274760E0,2.967100143E-1,-1.253839016E0,1.363430309E1,1.369504910E1
5.619650385E0,7.992027402E-1,-2.153540403E-1,6.417550564E0,6.470707660E0
5.622025958E0,-7.896314859E-1,-1.000199914E0,1.289731407E1,1.296011682E1
5.624401583E0,2.311466694E0,-6.652047038E-1,7.934599876E0,8.291154972E0
5.626777208E0,-1.852044702E0,-1.914258152E-1,1.072463131E1,1.088505536E1
5.629152833E0,2.742174864E0,-1.205982566E0,9.748359680E0,1.019825639E1
5.631528458E0,-1.871187329E0,2.249253243E-1,8.580661774E0,8.785197203E0
5.633904083E0,2.115255117E0,-1.579262972E0,1.258624744E1,1.286009333E1
5.636279656E0,-7.561319470E-1,3.014956415E-1,6.652047157E0,6.701668936E0
5.638655281E0,-2.440679073E-1,-1.220339537E0,1.351466274E1,1.357184242E1
5.641030906E0,1.033699393E0,-3.110669553E-1,6.695117950E0,6.781585468E0
5.643406531E0,-1.105484009E0,-7.896314859E-1,1.249532032E1,1.256895551E1
5.645782156E0,2.210968018E0,-7.609176040E-1,8.145168304E0,8.474145496E0
5.648157781E0,-2.067398787E0,1.435693540E-2,1.030349445E1,1.050886967E1
5.650533354E0,2.632104874E0,-1.440479279E0,1.025085258E1,1.068096135E1
5.652908979E0,-1.732403636E0,4.115654826E-1,8.279166222E0,8.468482853E0
5.655284604E0,1.488335729E0,-1.641476393E0,1.283510113E1,1.302495332E1
5.657660229E0,-6.029912829E-1,3.158525825E-1,6.403193474E0,6.439273872E0
5.660035854E0,-5.120640397E-1,-1.129412293E0,1.343809223E1,1.349518820E1
5.662411479E0,1.469193101E0,-3.972085714E-1,6.891329288E0,7.057387787E0
5.664787052E0,-1.464407444E0,-6.508477330E-1,1.202632618E1,1.213262599E1
5.667162677E0,2.383251429E0,-7.082754970E-1,8.494520187E0,8.850899094E0
5.669538302E0,-2.024327993E0,1.435693651E-1,9.863214493E0,1.006983198E1
5.671913927E0,2.775674343E0,-1.550549030E0,1.086820030E1,1.132370735E1
5.674289552E0,-1.521835208E0,4.737788737E-1,7.795815945E0,7.957084583E0
5.676665177E0,1.177268744E0,-1.459621787E0,1.326102352E1,1.339295346E1
5.679040750E0,-2.871387079E-2,9.571290761E-2,6.245266914E0,6.246066304E0
5.681416375E0,-4.115654826E-1,-1.067198873E0,1.337587833E1,1.342469444E1
5.683792000E0,1.919043779E0,-4.498506486E-1,7.144968510E0,7.411860066E0
5.686167625E0,-1.550549030E0,-4.642075896E-1,1.158604717E1,1.169855461E1
5.688543250E0,2.718246460E0,-9.284151793E-1,8.853444099E0,9.307754347E0
5.690918823E0,-1.780260086E0,1.387837082E-1,9.542576790E0,9.708210890E0
5.693294448E0,2.761317253E0,-1.545763373E0,1.153340530E1,1.195966953E1
5.695670073E0,-1.263410330E0,4.067798555E-1,7.288537979E0,7.408404780E0
5.698045698E0,8.614161611E-1,-1.387837172E0,1.350509071E1,1.360351444E1
5.700421323E0,5.503492355E-1,-1.339980662E-1,6.345765591E0,6.370995267E0
5.702796948E0,-4.067798555E-1,-9.667003751E-1,1.320359516E1,1.324518421E1
5.705172573E0,2.062613010E0,-6.317051649E-1,7.216753006E0,7.532260470E0
5.707548146E0,-1.708475351E0,-2.632105052E-1,1.129890823E1,1.143037598E1
5.709923771E0,2.871387243E0,-1.148554921E0,9.293723106E0,9.794760451E0
5.712299396E0,-1.765903115E0,2.057827413E-1,9.260223389E0,9.429342371E0
5.714675021E0,2.340180635E0,-1.651047587E0,1.196411324E1,1.230213026E1
5.717050646E0,-1.138983607E0,3.445664644E-1,7.058826923E0,7.158424913E0
5.719426219E0,3.541377485E-1,-1.330409408E0,1.357209015E1,1.364173866E1
5.721801844E0,8.422735929E-1,-3.158525825E-1,6.513263226E0,6.575088251E0
5.724177469E0,-8.997012973E-1,-8.566305041E-1,1.284945774E1,1.290937034E1
5.726553094E0,2.110469580E0,-6.556333899E-1,7.561319351E0,7.877657477E0
5.728928719E0,-1.856830359E0,-1.674975902E-1,1.099741268E1,1.115432473E1
5.731304344E0,2.770888567E0,-1.311266780E0,9.796216011E0,1.026465256E1
5.733679917E0,-1.971685886E0,4.067798555E-1,8.906085968E0,9.130793085E0
5.736055542E0,1.789831281E0,-1.737189293E0,1.239482117E1,1.264329524E1
5.738431167E0,-9.619147182E-1,2.919243574E-1,6.771687984E0,6.845893507E0
5.740806792E0,-7.657032460E-2,-1.335195065E0,1.353859043E1,1.360448602E1
5.743182364E0,1.071984529E0,-3.589234054E-1,6.719046116E0,6.813483511E0
5.745558042E0,-1.349551916E0,-7.848458290E-1,1.238046455E1,1.247850856E1
5.747933614E0,2.244467735E0,-7.848458290E-1,7.977670670E0,8.324472818E0
5.750309239E0,-2.033899307E0,-1.004985496E-1,1.060020447E1,1.079403451E1
5.752684864E0,2.828316450E0,-1.435693622E0,1.054277611E1,1.100957393E1
5.755060489E0,-2.048256159E0,3.349951804E-1,8.145168304E0,8.405435252E0
5.757436114E0,1.344766378E0,-1.540977836E0,1.304088306E1,1.320028941E1
5.759811739E0,-3.972085714E-1,-3.828516230E-2,6.489335060E0,6.501592876E0
5.762187312E0,-1.483550072E-1,-1.210768223E0,1.359123230E1,1.364586254E1
5.764562937E0,1.373480201E0,-5.264210105E-1,6.690331936E0,6.850117397E0
5.766938562E0,-1.555334687E0,-6.077769399E-1,1.205982590E1,1.217488643E1
5.769314187E0,2.589034081E0,-9.188438654E-1,8.484949112E0,8.918617211E0
5.771689812E0,-1.899901152E0,-3.828516230E-2,1.021256733E1,1.038785934E1
5.774065437E0,2.785245657E0,-1.512263894E0,1.112183952E1,1.156459467E1
5.776441010E0,-1.756331801E0,3.014956415E-1,7.714460373E0,7.917606953E0
5.778816635E0,1.057627559E0,-1.531406522E0,1.339980698E1,1.352843705E1
5.781192260E0,2.536391914E-1,-2.392822653E-1,6.474977970E0,6.484360304E0
5.783567885E0,-2.727817893E-1,-1.043270707E0,1.331366539E1,1.335726431E1
5.785943510E0,1.751546144E0,-6.699903607E-1,6.920042992E0,7.169644063E0
5.788319135E0,-1.622333765E0,-4.929214716E-1,1.173440266E1,1.185627025E1
5.790694760E0,2.900100946E0,-1.105484009E0,9.011369705E0,9.530869024E0
5.793070333E0,-1.794616938E0,1.531406492E-1,9.877572060E0,1.004044480E1
5.795445958E0,2.536391973E0,-1.679761529E0,1.147119141E1,1.186773421E1
5.797821583E0,-1.421336651E0,3.445664644E-1,7.427321434E0,7.569942378E0
5.800197208E0,8.566305041E-1,-1.531406522E0,1.351466274E1,1.362810078E1
5.802572833E0,7.082754970E-1,-2.679961324E-1,6.460621357E0,6.504852375E0
5.804948458E0,-6.460621357E-1,-9.571290612E-1,1.293559933E1,1.298704055E1
5.807324031E0,2.048256159E0,-6.364908218E-1,7.264609337E0,7.574630201E0
5.809699656E0,-1.684547186E0,-3.349951804E-1,1.135633659E1,1.148548222E1
5.812075281E0,3.010170937E0,-1.205982566E0,9.552147865E0,1.008756917E1
5.814450906E0,-1.995614052E0,3.062812984E-1,9.126225471E0,9.346885847E0
5.816826531E0,2.153540373E0,-1.593619823E0,1.211246777E1,1.240521002E1
5.819202156E0,-1.043270707E0,2.440679073E-1,6.963113785E0,7.045064690E0
5.821577729E0,4.929214716E-1,-1.325623751E0,1.362473202E1,1.369794045E1
5.823953354E0,9.092726111E-1,-2.632105052E-1,6.340980053E0,6.411246718E0
5.826328979E0,-1.095912814E0,-7.417750359E-1,1.259581852E1,1.266514506E1
5.828704604E0,2.359323025E0,-6.891329288E-1,7.551748276E0,7.941675601E0
5.831080229E0,-1.794616938E0,-1.531406492E-1,1.099262714E1,1.113920794E1
5.833455854E0,2.914458036E0,-1.182054400E0,1.013599682E1,1.061271642E1
5.835831479E0,-2.139183521E0,4.498506486E-1,8.422736168E0,8.701778916E0
5.838207052E0,1.665404558E0,-1.421336651E0,1.263888931E1,1.282713114E1
5.840582677E0,-5.264210105E-1,6.699903309E-2,6.599404812E0,6.620706293E0
5.842958302E0,2.584248483E-1,-1.004985452E0,1.357209015E1,1.361170122E1
5.845333927E0,1.095912814E0,-4.450650215E-1,6.235695839E0,6.346889818E0
5.847709552E0,-1.435693622E0,-5.503492355E-1,1.236610699E1,1.246132828E1
5.850085177E0,2.627319336E0,-8.183453679E-1,8.082955360E0,8.538539886E0
5.852460750E0,-1.823330879E0,7.178468257E-2,1.065763187E1,1.081271500E1
5.854836375E0,2.770888567E0,-1.402194023E0,1.050927734E1,1.095850728E1
5.857212000E0,-1.995614052E0,4.163511395E-1,7.972885132E0,8.229381571E0
5.859587625E0,1.373480201E0,-1.517049551E0,1.310788250E1,1.326666766E1
5.861963250E0,4.307080805E-2,-1.196411327E-1,6.465406895E0,6.466657205E0
5.864338875E0,-1.627119333E-1,-1.062413216E0,1.326102352E1,1.330450833E1
5.866714396E0,1.464407444E0,-5.455635786E-1,6.551548481E0,6.735348267E0
5.869090073E0,-1.550549030E0,-5.359922647E-1,1.195454216E1,1.206658892E1
5.871465698E0,2.909672260E0,-1.038485050E0,8.695517540E0,9.228037123E0
5.873841323E0,-1.938186288E0,2.009970993E-1,1.008814049E1,1.027460678E1
5.876216896E0,2.526820660E0,-1.636690736E0,1.116491032E1,1.156368460E1
5.878592573E0,-1.631905079E0,2.967100143E-1,7.503891945E0,7.685020842E0
5.880968198E0,1.038485050E0,-1.545763373E0,1.345723438E1,1.358546992E1
5.883343771E0,4.259224236E-1,-2.488535494E-1,6.374479294E0,6.393537696E0
5.885719396E0,-6.221339107E-1,-1.028913736E0,1.302652645E1,1.308189992E1
5.888095021E0,1.904686809E0,-6.699903607E-1,6.943971157E0,7.231559607E0
5.890470646E0,-1.588834286E0,-5.455635786E-1,1.176790142E1,1.188720059E1
5.892846271E0,3.058027267E0,-1.167697430E0,9.365508080E0,9.921078048E0
5.895221896E0,-2.292324066E0,1.962114573E-1,9.332008362E0,9.611432184E0
5.897597469E0,2.239681959E0,-1.651047587E0,1.199282742E1,1.231137859E1
5.899973094E0,-1.172483087E0,4.307080805E-2,7.130611420E0,7.226492296E0
5.902348719E0,7.417750359E-1,-1.402194023E0,1.366301727E1,1.375479623E1
5.904724344E0,6.125625968E-1,-3.876372576E-1,6.163911343E0,6.206391755E0
5.907099969E0,-1.019342422E0,-8.757730722E-1,1.279681587E1,1.286718827E1
5.909475594E0,2.215753794E0,-7.322037220E-1,7.422535896E0,7.780727877E0
5.911851219E0,-1.718046665E0,-3.349951804E-1,1.149990559E1,1.163235722E1
5.914226792E0,2.871387243E0,-1.229910851E0,9.805787086E0,1.029130729E1
5.916602417E0,-2.340180635E0,3.302095234E-1,8.877371788E0,9.186577905E0
5.918978042E0,1.885544300E0,-1.598405480E0,1.250967693E1,1.275155655E1
5.921353667E0,-6.556333899E-1,-5.742774159E-2,6.853044033E0,6.884574468E0
5.923729292E0,4.163511395E-1,-1.186840057E0,1.369173145E1,1.374937991E1
5.926104917E0,8.374879360E-1,-4.307080805E-1,6.130411625E0,6.202325546E0
5.928480489E0,-1.253839016E0,-6.891329288E-1,1.266760349E1,1.274814476E1
5.930856114E0,2.670390129E0,-8.518448472E-1,7.891529083E0,8.374536068E0
5.933231739E0,-1.775474429E0,4.307080805E-2,1.117448139E1,1.131473371E1
5.935607364E0,2.746960402E0,-1.416550994E0,1.017428207E1,1.063336371E1
5.937982989E0,-2.153540373E0,4.594219327E-1,8.384450912E0,8.668784330E0
5.940358614E0,1.741974831E0,-1.636690736E0,1.297388458E1,1.319222931E1
5.942734239E0,-1.196411327E-1,-5.742774159E-2,6.594619274E0,6.595954466E0
5.945109812E0,5.742774159E-2,-1.071984529E0,1.337109280E1,1.341411836E1
5.947485437E0,1.387837172E0,-4.307080805E-1,6.331408501E0,6.496024559E0
5.949861062E0,-1.359123230E0,-6.747759581E-1,1.245224857E1,1.254436260E1
5.952236687E0,2.991028309E0,-9.188438654E-1,8.542376518E0,9.097401880E0
5.954612312E0,-2.033899307E0,8.614161611E-2,1.042313576E1,1.062007184E1
5.956987937E0,2.651247501E0,-1.397408366E0,1.094955635E1,1.135229702E1
5.959363510E0,-1.780260086E0,2.105683982E-1,7.810173035E0,8.013268238E0
5.961739135E0,1.507478237E0,-1.560120344E0,1.350030518E1,1.367350379E1
5.964114760E0,4.785645381E-2,-1.579262912E-1,6.168696880E0,6.170903674E0
5.966490385E0,-3.828516304E-1,-9.714859724E-1,1.327538013E1,1.331638382E1
5.968866010E0,1.708475351E0,-6.221339107E-1,6.513263226E0,6.762287814E0
5.971241635E0,-1.540977836E0,-5.982056856E-1,1.230389404E1,1.241443802E1
5.973617260E0,2.971885681E0,-9.332008362E-1,8.987442017E0,9.511944192E0
5.975992833E0,-2.426322222E0,1.866401732E-1,9.839286804E0,1.013575053E1
5.978368458E0,2.321038008E0,-1.502692580E0,1.142812061E1,1.175785878E1
5.980744083E0,-1.445264935E0,8.135596663E-2,7.456035137E0,7.595253090E0
5.983119708E0,1.153340459E0,-1.426122308E0,1.353859043E1,1.366226372E1
5.985495333E0,1.100698411E-1,-3.110669553E-1,5.915057659E0,5.924253973E0
5.987870958E0,-8.518448472E-1,-8.422735929E-1,1.312223911E1,1.317680628E1
5.990246583E0,2.081755638E0,-7.130611539E-1,6.948757172E0,7.288853749E0
5.992622156E0,-1.741974831E0,-4.546363056E-1,1.204068375E1,1.217453225E1
5.994997781E0,2.746960402E0,-1.105484009E0,9.284152031E0,9.744914842E0
5.997373406E0,-2.498106956E0,3.397808075E-1,9.255437851E0,9.592659651E0
5.999749031E0,2.086541414E0,-1.631905079E0,1.202154064E1,1.230992318E1
6.002124656E0,-1.071984529E0,2.392822690E-2,7.058826923E0,7.139801182E0
6.004500281E0,7.034898400E-1,-1.359123230E0,1.348116302E1,1.356775112E1
6.006875854E0,3.732803464E-1,-3.062812984E-1,5.843272686E0,5.863188734E0
6.009251479E0,-1.071984529E0,-8.757730722E-1,1.302174091E1,1.309510847E1
6.011627104E0,2.435893536E0,-7.992027402E-1,7.355536938E0,7.789494591E0
6.014002729E0,-1.875972986E0,-2.105683982E-1,1.170568848E1,1.185692862E1
6.016378354E0,2.785245657E0,-1.205982566E0,9.671789169E0,1.013683842E1
6.018753979E0,-2.335394859E0,2.440679073E-1,8.805587769E0,9.113287784E0
6.021129604E0,2.187039852E0,-1.703689694E0,1.261017513E1,1.291132134E1
6.023505177E0,-6.077769399E-1,-9.571290575E-3,6.680760860E0,6.708356736E0
6.025880802E0,4.402793646E-1,-1.229910851E0,1.355773354E1,1.362052368E1
6.028256427E0,9.714859724E-1,-4.785645306E-1,5.900700569E0,5.999256305E0
6.030632052E0,-1.038485050E0,-8.901300430E-1,1.299781227E1,1.306957943E1
6.033007677E0,2.928814888E0,-7.800601721E-1,7.944170952E0,8.502723248E0
6.035383302E0,-2.129612207E0,-1.387837082E-1,1.102612686E1,1.123076055E1
6.037758927E0,2.794816732E0,-1.268195987E0,1.034656525E1,1.079216077E1
6.040134500E0,-1.957328916E0,8.614161611E-2,8.293522835E0,8.521800154E0
6.042510125E0,2.043470621E0,-1.617548108E0,1.303609753E1,1.329406156E1
6.044885750E0,-3.972085714E-1,-1.100698411E-1,6.288337708E0,6.301831571E0
6.047261375E0,1.052841991E-1,-1.043270707E0,1.339980698E1,1.344077102E1
6.049637000E0,1.402194023E0,-5.072783828E-1,6.202196121E0,6.378927509E0
6.052012625E0,-1.191625714E0,-7.657032609E-1,1.290688515E1,1.298437359E1
6.054388250E0,2.885744095E0,-7.513462901E-1,8.312665939E0,8.831333719E0
6.056763875E0,-2.397608280E0,9.571290761E-2,1.051884842E1,1.078906198E1
6.059139448E0,2.545963287E0,-1.354337573E0,1.085862923E1,1.123503396E1
6.061515073E0,-1.722832322E0,5.264209956E-2,7.915457249E0,8.100949689E0
6.063890698E0,1.670190215E0,-1.445264935E0,1.324188042E1,1.342481743E1
6.066266323E0,-3.972085714E-1,-7.657032460E-2,5.962913990E0,5.976619522E0
6.068641948E0,-4.115654826E-1,-9.906286001E-1,1.338066387E1,1.342359478E1
6.071017573E0,1.665404558E0,-5.503492355E-1,6.427121639E0,6.662157998E0
6.073393146E0,-1.598405480E0,-5.551348329E-1,1.273938751E1,1.285126721E1
6.075768771E0,2.560320139E0,-7.944171429E-1,8.542376518E0,8.953129866E0
6.078144396E0,-2.589034081E0,2.919243574E-1,1.002592659E1,1.035893437E1
