"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.837429380E0,3.742374659E0,-3.062812984E-1,8.245666504E0,9.060363812E0
5.839804952E0,-5.355136871E0,-1.435693651E-1,1.068634605E1,1.195391547E1
5.842180473E0,5.187639713E0,-3.924229145E-1,9.777072906E0,1.107505107E1
5.844556046E0,-4.699503899E0,-1.292124242E-1,9.341579437E0,1.045787450E1
5.846931567E0,3.019742250E0,-3.541377485E-1,1.201196957E1,1.239078971E1
5.849307088E0,-6.795616150E-1,-3.349951655E-2,7.829315662E0,7.858823700E0
5.851682661E0,-2.904886723E0,-3.158525825E-1,1.150469112E1,1.186996409E1
5.854058182E0,5.297709465E0,-8.039883971E-1,8.810373306E0,1.031187668E1
5.856433702E0,-5.201996326E0,-1.818545163E-1,1.049491978E1,1.171482727E1
5.858809275E0,4.728217602E0,-1.435693651E-1,1.041356373E1,1.143761179E1
5.861184796E0,-4.632504463E0,1.579262912E-1,8.370093346E0,9.567836795E0
5.863560317E0,1.402194023E0,-6.795616150E-1,1.236132145E1,1.245914203E1
5.865935890E0,1.761117458E0,-4.307080805E-1,8.288737297E0,8.484704481E0
5.868311411E0,-3.627519131E0,-2.919243574E-1,1.127019501E1,1.184320102E1
5.870686984E0,4.895715237E0,-2.823530734E-1,8.638090134E0,9.932993109E0
5.873062505E0,-5.948556900E0,-3.014956415E-1,9.915857315E0,1.156721467E1
5.875438025E0,4.962714195E0,-3.541377485E-1,1.145204926E1,1.248612742E1
5.877813598E0,-3.077169895E0,4.450650215E-1,8.135597229E0,8.709477580E0
5.880189119E0,-8.183453679E-1,-2.775674164E-1,1.173918819E1,1.177095036E1
5.882564640E0,2.522035122E0,-8.614161611E-1,7.996813297E0,8.429218343E0
5.884940213E0,-3.905086517E0,-4.259224236E-1,1.162911797E1,1.227466885E1
5.887315734E0,5.503491879E0,-2.009970993E-1,9.480362892E0,1.096385440E1
5.889691307E0,-6.101697922E0,4.977070987E-1,8.891729355E0,1.079542870E1
5.892066827E0,2.866601467E0,-4.642075896E-1,1.159083271E1,1.194907091E1
5.894442348E0,-1.234696507E0,-5.838487148E-1,8.437092781E0,8.546922802E0
5.896817921E0,-8.949156404E-1,-3.158525825E-1,1.197368431E1,1.201123444E1
5.899193442E0,3.431307554E0,0.000000000E0,7.968099594E0,8.675510514E0
5.901568963E0,-6.020341873E0,4.785645287E-3,1.054756260E1,1.214477731E1
5.903944536E0,5.513063431E0,-7.992027402E-1,1.010728264E1,1.154078662E1
5.906320057E0,-4.417150497E0,7.657032460E-2,9.092725754E0,1.010914156E1
5.908695630E0,2.311466694E0,-2.105683982E-1,1.191147137E1,1.213550030E1
5.911071150E0,-6.843472719E-1,-1.579262912E-1,7.479963779E0,7.512864304E0
5.913446671E0,-2.914458036E0,-6.077769399E-1,1.175833035E1,1.212937719E1
5.915822244E0,5.560919762E0,-4.498506486E-1,9.231510162E0,1.078642545E1
5.918197765E0,-5.469992638E0,-9.571290575E-3,9.920642853E0,1.132872745E1
5.920573286E0,4.211368084E0,-1.004985496E-1,1.034177971E1,1.116683163E1
5.922948859E0,-4.153940201E0,-1.770688742E-1,8.614161491E0,9.565058849E0
5.925324380E0,1.861616015E0,-5.072783828E-1,1.254317665E1,1.269071417E1
5.927699952E0,1.497906923E0,-2.297109663E-1,7.680960655E0,7.829026048E0
5.930075473E0,-4.359723091E0,0.000000000E0,1.138026428E1,1.218677975E1
5.932450994E0,5.326423168E0,-5.551348329E-1,8.810373306E0,1.031026849E1
5.934826567E0,-5.302495003E0,-2.679961324E-1,1.002592659E1,1.134493187E1
5.937202088E0,4.445864677E0,-3.349951804E-1,1.142333508E1,1.226256575E1
5.939577609E0,-2.967100143E0,2.440679073E-1,7.901100159E0,8.443378241E0
5.941953182E0,-9.667003751E-1,-4.259224236E-1,1.202632618E1,1.207263190E1
5.944328702E0,3.617947817E0,-7.465606928E-1,8.374878883E0,9.153441734E0
5.946704223E0,-4.302295208E0,-2.775674164E-1,1.108833981E1,1.189697724E1
5.949079796E0,5.192425251E0,-1.292124242E-1,9.518648148E0,1.084355285E1
5.951455317E0,-6.010770321E0,1.818545163E-1,8.810373306E0,1.066701030E1
5.953830890E0,3.483949661E0,-6.317051649E-1,1.216032505E1,1.266532518E1
5.956206411E0,-6.508477330E-1,-2.584248483E-1,8.226524353E0,8.256275741E0
5.958581932E0,-1.919043779E0,-1.531406492E-1,1.174397373E1,1.190071847E1
5.960957505E0,3.828516245E0,-2.871387303E-1,7.982456207E0,8.857741946E0
5.963333025E0,-5.589633465E0,-5.790630579E-1,1.064327526E1,1.203572285E1
5.965708546E0,5.828916073E0,-3.254238665E-1,1.082991505E1,1.230322003E1
5.968084119E0,-4.718646049E0,3.637090325E-1,8.341380119E0,9.590439359E0
5.970459640E0,1.392622828E0,6.699903309E-2,1.207896900E1,1.215916853E1
5.972835213E0,1.531406492E-1,-5.359922647E-1,7.594819069E0,7.615248942E0
5.975210734E0,-2.689532757E0,-7.561319470E-1,1.176790142E1,1.209499177E1
5.977586255E0,5.479563713E0,-3.780659735E-1,9.188439369E0,1.070495074E1
5.979961827E0,-6.168696880E0,3.732803464E-1,9.518648148E0,1.134886875E1
5.982337348E0,4.019941807E0,-1.052841991E-1,1.078684425E1,1.151203830E1
5.984712869E0,-3.105883837E0,-2.536391914E-1,8.733802795E0,9.273087863E0
5.987088442E0,9.236295223E-1,-3.876372576E-1,1.226082325E1,1.230167228E1
5.989463963E0,1.919043779E0,-2.057827413E-1,7.570890903E0,7.813031719E0
5.991839536E0,-4.890929699E0,-4.354937077E-1,1.128455162E1,1.230658171E1
5.994215057E0,6.106483459E0,-5.359922647E-1,9.657432556E0,1.143863766E1
5.996590577E0,-5.254638672E0,2.919243574E-1,9.418149948E0,1.078879029E1
5.998966150E0,3.488735437E0,4.307080805E-2,1.143290615E1,1.195342934E1
6.001341671E0,-2.579462767E0,-2.392822653E-1,7.747959614E0,8.169563167E0
6.003717192E0,-7.274180651E-1,-8.183453679E-1,1.225603771E1,1.230484809E1
6.006092765E0,4.331008911E0,-3.828516304E-1,8.733802795E0,9.756204427E0
6.008468286E0,-4.977071285E0,-5.264209956E-2,1.056670475E1,1.168029362E1
6.010843807E0,4.895715237E0,9.092725813E-2,9.667003632E0,1.083638568E1
6.013219380E0,-5.312066078E0,-1.914258115E-2,8.762516975E0,1.024695644E1
6.015594900E0,3.388236761E0,-6.364908218E-1,1.238525009E1,1.285611484E1
6.017970473E0,-3.158525825E-1,-3.110669553E-1,7.992027760E0,8.004313413E0
6.020345994E0,-2.756531715E0,-2.057827413E-1,1.173440266E1,1.205558042E1
6.022721515E0,4.618147850E0,-5.359922647E-1,8.417949677E0,9.616467856E0
6.025097088E0,-5.125426292E0,-1.627119333E-1,1.065763187E1,1.182715465E1
6.027472557E0,5.034498692E0,-2.392822653E-1,1.054277611E1,1.168561343E1
6.029848130E0,-4.555934429E0,2.536391914E-1,8.178668022E0,9.365440832E0
6.032223702E0,1.062413216E0,-5.790630579E-1,1.228475189E1,1.234419560E1
6.034599223E0,1.450050473E0,-6.556333899E-1,8.159524918E0,8.313263402E0
6.036974744E0,-3.077169895E0,-2.871387303E-1,1.162911797E1,1.203278055E1
6.039350317E0,4.766502857E0,-1.148554832E-1,8.729017258E0,9.946279885E0
6.041725838E0,-6.446264267E0,7.657032460E-2,9.595218658E0,1.155977539E1
6.044101411E0,4.618147850E0,-7.609176040E-1,1.136112213E1,1.228744812E1
6.046476932E0,-2.809173822E0,-2.871387079E-2,8.528019905E0,8.978830968E0
6.048852452E0,5.742774159E-2,-2.249253243E-1,1.199282742E1,1.199507394E1
6.051228025E0,1.512263894E0,-3.397808075E-1,7.590033531E0,7.746676842E0
6.053603546E0,-4.517649174E0,-7.896314859E-1,1.134676456E1,1.223853496E1
6.055979067E0,5.895915031E0,-3.684946895E-1,9.939785004E0,1.156273879E1
6.058354640E0,-5.737988472E0,3.014956415E-1,8.992227554E0,1.067124959E1
6.060730161E0,2.962314367E0,2.871387079E-2,1.149512005E1,1.187071674E1
6.063105734E0,-2.665604353E0,-4.881358147E-1,7.996813297E0,8.443503186E0
6.065481255E0,-3.732803464E-1,-5.886343718E-1,1.238046455E1,1.240006981E1
6.067856775E0,3.225524902E0,-3.158525825E-1,8.102097511E0,8.726268265E0
6.070232348E0,-5.551348686E0,-1.052841991E-1,1.072463131E1,1.207668306E1
6.072607869E0,4.943571568E0,-3.972085714E-1,9.710074425E0,1.090331233E1
6.074983390E0,-4.991427898E0,6.221338734E-2,9.341579437E0,1.059166320E1
6.077358963E0,2.981456995E0,-3.397808075E-1,1.188275719E1,1.225579272E1
6.079734432E0,-1.363908887E0,-5.742774159E-2,7.767102242E0,7.886153855E0
6.082110005E0,-2.593819857E0,-4.833501875E-1,1.173918819E1,1.203204340E1
6.084485577E0,4.838287354E0,-6.699903607E-1,8.724231720E0,9.998506424E0
6.086861098E0,-5.130211830E0,-9.571290761E-2,1.057627583E1,1.175524754E1
6.089236671E0,4.680361271E0,4.785645287E-3,1.008814049E1,1.112098840E1
6.091612192E0,-5.221138954E0,2.153540403E-1,8.307880402E0,9.814659755E0
6.093987713E0,2.263610125E0,-7.034898400E-1,1.235653591E1,1.258184440E1
6.096363286E0,8.518448472E-1,-3.014956415E-1,8.173882484E0,8.223678869E0
6.098738807E0,-2.981456995E0,-1.435693651E-1,1.142333508E1,1.180687436E1
6.101114327E0,4.608576298E0,-2.775674164E-1,8.403593063E0,9.588346862E0
6.103489848E0,-5.666203976E0,-3.397808075E-1,1.020778179E1,1.167990272E1
6.105865421E0,5.441278458E0,-2.775674164E-1,1.113619614E1,1.239755699E1
6.108240994E0,-3.732803345E0,3.206382394E-1,8.183453560E0,9.000307876E0
6.110616515E0,5.264210105E-1,-9.571290575E-3,1.210289669E1,1.211434352E1
6.112992036E0,1.651047587E0,-6.699903607E-1,7.671389580E0,7.875599235E0
6.115367609E0,-3.115455151E0,-5.934200287E-1,1.172961617E1,1.215080670E1
6.117743130E0,5.733202934E0,-2.871387303E-1,9.413364410E0,1.102558362E1
6.120118650E0,-5.958128452E0,3.828516304E-1,9.169296265E0,1.094174867E1
6.122494223E0,3.852444410E0,-2.823530734E-1,1.128455162E1,1.192737006E1
6.124869744E0,-2.048256159E0,-2.967100143E-1,8.547162056E0,8.794166779E0
6.127245265E0,2.440679073E-1,-3.349951804E-1,1.218903828E1,1.219608318E1
6.129620838E0,2.598605394E0,-2.105683982E-1,7.657032490E0,8.088710379E0
6.131996359E0,-5.101497650E0,-4.307080805E-1,1.099262714E1,1.212636134E1
6.134371932E0,6.096911907E0,-5.599204898E-1,1.001635551E1,1.173938770E1
6.136747452E0,-5.039284706E0,2.823530734E-1,9.154939651E0,1.045404389E1
6.139122973E0,3.034099102E0,9.092725813E-2,1.161476135E1,1.200486178E1
6.141498546E0,-2.244467735E0,-5.264209956E-2,7.604390144E0,7.928881136E0
6.143874067E0,-1.296909928E0,-8.279166222E-1,1.204068375E1,1.213859491E1
6.146249640E0,4.469792843E0,-3.828516304E-1,8.819944382E0,9.895304054E0
6.148625161E0,-5.230710506E0,-1.914258115E-2,1.042313576E1,1.166200917E1
6.151000682E0,4.469792843E0,7.178468257E-2,9.686145782E0,1.066797175E1
6.153376255E0,-5.326423168E0,-7.657032460E-2,8.729017258E0,1.022606420E1
6.155751723E0,3.034099102E0,-4.163511395E-1,1.245703506E1,1.282797054E1
6.158127296E0,-4.785645306E-1,-1.483550072E-1,7.628318787E0,7.644755112E0
6.160502869E0,-3.349951744E0,-7.657032460E-2,1.159083271E1,1.206546487E1
6.162878390E0,4.575077057E0,-5.599204898E-1,8.427521706E0,9.605621434E0
6.165253911E0,-5.292923450E0,-1.579262912E-1,1.051884842E1,1.177650846E1
6.167629484E0,4.747360229E0,-2.057827413E-1,1.064327526E1,1.165586050E1
6.170005005E0,-4.661218643E0,3.397808075E-1,8.097311974E0,9.349271171E0
6.172380525E0,7.369893789E-1,-4.307080805E-1,1.213639641E1,1.216637911E1
6.174756098E0,1.545763373E0,-5.838487148E-1,8.245666504E0,8.409594510E0
6.177131619E0,-3.263810158E0,-2.440679073E-1,1.140419292E1,1.186455402E1
6.179507192E0,4.800002098E0,-4.785645287E-3,8.705088615E0,9.940755044E0
6.181882713E0,-6.436692715E0,5.264209956E-2,9.480362892E0,1.145910402E1
6.184258234E0,4.713860512E0,-5.934200287E-1,1.137069321E1,1.232336367E1
6.186633807E0,-2.708675146E0,8.614161611E-2,8.417949677E0,8.843427966E0
6.189009327E0,-6.699903309E-2,-4.307080805E-2,1.198325539E1,1.198352008E1
6.191384848E0,1.919043779E0,-3.637090325E-1,7.518248558E0,7.767823033E0
6.193760421E0,-4.235296249E0,-7.226324677E-1,1.135633659E1,1.214192377E1
6.196135942E0,6.053841114E0,-3.684946895E-1,9.920642853E0,1.162772270E1
6.198511515E0,-5.407779217E0,3.589234054E-1,8.839086533E0,1.036833414E1
6.200887036E0,3.077169895E0,1.004985496E-1,1.155733299E1,1.196039382E1
6.203262557E0,-2.038684845E0,-5.216353536E-1,7.805387497E0,8.084083950E0
6.205638130E0,-1.052841991E-1,-6.460621357E-1,1.244746304E1,1.246466273E1
6.208013650E0,3.751945972E0,-4.833501875E-1,8.207381248E0,9.037246978E0
6.210389171E0,-5.197210789E0,1.914258115E-2,1.070548820E1,1.190037160E1
6.212764744E0,5.335994720E0,-2.775674164E-1,9.777072906E0,1.114185972E1
6.215140265E0,-4.699503899E0,1.866401732E-1,9.150154114E0,1.028812382E1
6.217515786E0,3.134597778E0,-4.594219327E-1,1.179661560E1,1.221461876E1
6.219891359E0,-9.236295223E-1,-4.307080805E-1,7.910671711E0,7.976047133E0
6.222266880E0,-2.234896421E0,-3.972085714E-1,1.185882950E1,1.207412000E1
6.224642452E0,5.039284706E0,-5.407779217E-1,8.671588898E0,1.004406716E1
6.227017973E0,-5.221138954E0,-1.914258115E-2,1.041356373E1,1.164916168E1
6.229393494E0,4.709074974E0,4.785645287E-3,1.015035343E1,1.118950780E1
6.231769067E0,-4.996213913E0,-1.292124242E-1,8.303094864E0,9.691245206E0
6.234144536E0,2.287538528E0,-7.752745152E-1,1.267717457E1,1.290521748E1
6.236520109E0,8.279166222E-1,-3.445664644E-1,8.006384850E0,8.056448991E0
6.238895682E0,-3.273381472E0,-4.307080805E-2,1.147119141E1,1.192917070E1
6.241271202E0,4.565505505E0,-1.004985496E-1,8.427521706E0,9.585252348E0
6.243646775E0,-5.895915031E0,-1.339980662E-1,1.007378292E1,1.167308322E1
6.246022296E0,4.890929699E0,-6.508477330E-1,1.088734341E1,1.195320219E1
6.248397817E0,-3.689732552E0,4.785645287E-3,8.461020470E0,9.230548012E0
6.250773390E0,2.488535494E-1,-1.722832322E-1,1.228475189E1,1.228847992E1
6.253148911E0,1.497906923E0,-5.264210105E-1,7.704888821E0,7.866775449E0
6.255524432E0,-3.799802303E0,-2.775674164E-1,1.168654537E1,1.229190319E1
6.257900005E0,5.259424210E0,-3.206382394E-1,9.174081802E0,1.057960910E1
6.260275525E0,-6.226124287E0,7.178468257E-2,9.078369141E0,1.100847687E1
6.262651046E0,3.723232031E0,-3.589234054E-1,1.163390350E1,1.222043344E1
6.265026619E0,-2.225325108E0,-1.770688742E-1,8.331808090E0,8.625685554E0
6.267402140E0,-4.307080805E-1,-2.201396823E-1,1.206461143E1,1.207430412E1
6.269777713E0,2.522035122E0,-1.914258152E-1,7.757531166E0,8.159448192E0
6.272153234E0,-5.316852093E0,-4.785645306E-1,1.094477081E1,1.217727179E1
6.274528755E0,6.015556335E0,-6.221339107E-1,1.013121128E1,1.179895803E1
6.276904327E0,-5.139782906E0,3.158525825E-1,8.987442017E0,1.035814873E1
6.279279848E0,2.785245657E0,4.307080805E-2,1.173440266E1,1.206049975E1
6.281655369E0,-1.785045743E0,-2.584248483E-1,7.676175117E0,7.885228985E0
6.284030942E0,-1.397408366E0,-7.992027402E-1,1.205025482E1,1.215730712E1
6.286406463E0,4.823930264E0,-4.354937077E-1,8.934800148E0,1.016319889E1
6.288781984E0,-5.288137913E0,-4.785645287E-3,1.029392338E1,1.157278203E1
6.291157557E0,4.637290478E0,-9.571290761E-2,9.891928673E0,1.092537765E1
6.293533077E0,-4.646861553E0,-2.344966233E-1,8.886942863E0,1.003125438E1
6.295908650E0,3.081955671E0,-5.024927258E-1,1.246660614E1,1.285173990E1
6.298284171E0,2.153540403E-1,-1.914258152E-1,7.724031448E0,7.729403795E0
6.300659692E0,-3.450450182E0,-1.770688742E-1,1.154776192E1,1.205353745E1
6.303035265E0,5.259424210E0,-7.944171429E-1,8.671588898E0,1.017295904E1
6.305410786E0,-4.919643402E0,-1.866401732E-1,1.051406288E1,1.160961860E1
6.307786255E0,4.905286312E0,-2.775674164E-1,1.070548820E1,1.177906427E1
6.310161880E0,-4.110869408E0,2.584248483E-1,8.149953842E0,9.131690879E0
6.312537400E0,7.034898400E-1,-6.221339107E-1,1.213161087E1,1.216790577E1
6.314912921E0,2.349751949E0,-6.747759581E-1,8.427521706E0,8.774951790E0
6.317288494E0,-3.354737282E0,-3.541377485E-1,1.139462185E1,1.188347941E1
6.319664015E0,5.072783947E0,-2.297109663E-1,8.819944382E0,1.017729448E1
6.322039588E0,-6.111268997E0,-6.221338734E-2,9.585647583E0,1.136820649E1
6.324415109E0,4.661218643E0,-5.694918036E-1,1.167218876E1,1.258138588E1
6.326790630E0,-2.388036966E0,-5.264209956E-2,8.245666504E0,8.584667020E0
6.329166202E0,-6.173482537E-1,-2.009970993E-1,1.207418346E1,1.209162624E1
6.331541723E0,2.737389088E0,-4.163511395E-1,7.733603001E0,8.214332758E0
6.333917244E0,-4.814359188E0,-8.279166222E-1,1.112183952E1,1.214737892E1
6.336292817E0,5.953342915E0,-4.929214716E-1,1.015513897E1,1.178185516E1
6.338668338E0,-5.565705299E0,3.876372576E-1,8.748159409E0,1.037581954E1
6.341043859E0,2.426322222E0,-1.579262912E-1,1.184925747E1,1.209615157E1
6.343419432E0,-1.167697430E0,-8.183453679E-1,7.848458290E0,7.976935750E0
6.345794952E0,-1.670190215E0,-4.929214716E-1,1.219861031E1,1.232228065E1
6.348170525E0,4.541577339E0,-4.546363056E-1,8.504091263E0,9.651538069E0
6.350546046E0,-6.436692715E0,9.571290761E-2,1.011685371E1,1.199128447E1
6.352921567E0,4.675575256E0,-5.216353536E-1,1.053799057E1,1.154046588E1
6.355297140E0,-3.938585997E0,-3.206382394E-1,8.863015175E0,9.704035579E0
6.357672661E0,1.440479279E0,-4.115654826E-1,1.237567902E1,1.246602574E1
6.360048182E0,7.944171429E-1,-2.344966233E-1,7.479963779E0,7.525685710E0
6.362423755E0,-4.699503899E0,-1.292124242E-1,1.148554897E1,1.241047412E1
6.364799275E0,5.962913990E0,-6.269195080E-1,9.403793335E0,1.115260958E1
6.367174796E0,-5.919843197E0,-1.148554832E-1,9.336793900E0,1.105592400E1
6.369550369E0,3.684946775E0,-3.876372576E-1,1.152383423E1,1.210486888E1
6.371925890E0,-2.976671457E0,-4.307080805E-1,7.905886173E0,8.458671208E0
6.374301463E0,-5.407779217E-1,-2.823530734E-1,1.254317665E1,1.255800321E1
6.376676984E0,3.632304668E0,-4.402793646E-1,8.049455643E0,8.842014435E0
6.379052505E0,-5.359922886E0,4.785645287E-3,1.067198944E1,1.194236806E1
6.381428077E0,5.292923450E0,-5.934200287E-1,9.623932838E0,1.099942131E1
6.383803598E0,-5.182853699E0,8.566305041E-1,9.102297783E0,1.050940594E1
6.386179119E0,3.014956474E0,-1.205982566E0,1.205504036E1,1.248472485E1
6.388554692E0,-3.589234054E-1,-4.642075896E-1,7.867600918E0,7.889452383E0
6.390930213E0,-2.469393015E0,4.498506486E-1,1.201196957E1,1.227141721E1
6.393305734E0,4.709074974E0,-1.086341500E0,8.164310455E0,9.487438547E0
6.395681307E0,-4.857429981E0,3.972085714E-1,1.138504982E1,1.238433527E1
6.398056827E0,4.359723091E0,-5.742774606E-1,9.351150513E0,1.033348905E1
6.400432400E0,-3.694518089E0,-3.732803464E-1,9.064012527E0,9.795158254E0
6.402807921E0,1.316052437E0,2.919243574E-1,1.269631672E1,1.276768076E1
6.405183442E0,2.120040894E0,-4.067798555E-1,7.288537979E0,7.601501767E0
6.407559015E0,-4.278367043E0,-1.124626637E0,1.117926693E1,1.202269598E1
6.409934536E0,5.943771362E0,-4.929214716E-1,9.978070259E0,1.162468390E1
6.412310005E0,-5.474778175E0,7.800601721E-1,9.346364975E0,1.085984476E1
6.414685630E0,4.010370731E0,-5.599204898E-1,1.138026428E1,1.207919697E1
6.417061150E0,-2.239681959E0,-6.221339107E-1,8.140382767E0,8.465757938E0
6.419436671E0,-3.062812984E-1,-4.067798555E-1,1.222253799E1,1.223313995E1
6.421812244E0,3.397808075E0,-7.800601721E-1,7.944170952E0,8.675450749E0
6.424187765E0,-4.646861553E0,3.014956415E-1,1.144247818E1,1.235372530E1
6.426563338E0,5.249852657E0,-4.689932466E-1,9.844072342E0,1.116631846E1
6.428938859E0,-5.111069202E0,-3.110669553E-1,8.863015175E0,1.023585996E1
6.431314380E0,3.014956474E0,-1.004985496E-1,1.258624744E1,1.294270788E1
6.433689952E0,-8.183453679E-1,-5.503492355E-1,7.278966427E0,7.345469738E0
6.436065473E0,-2.301895380E0,-1.196411327E-1,1.231825066E1,1.253205233E1
6.438440994E0,4.704289436E0,-6.556333899E-1,8.370093346E0,9.623858730E0
6.440816567E0,-6.039484501E0,-4.450650215E-1,1.005942631E1,1.174161461E1
6.443192088E0,4.910071850E0,-5.168496966E-1,1.128933716E1,1.232173172E1
6.445567661E0,-3.661018610E0,6.412764788E-1,8.609375954E0,9.377400871E0
6.447943130E0,5.790630579E-1,-3.493520916E-1,1.197368431E1,1.199276769E1
6.450318702E0,1.095912814E0,-8.662018180E-1,7.484749317E0,7.613987315E0
6.452694275E0,-4.125226021E0,-5.168496966E-1,1.180618668E1,1.251681538E1
6.455069796E0,6.111268997E0,-5.407779217E-1,9.580862045E0,1.137686104E1
6.457445317E0,-6.015556335E0,7.082754970E-1,9.207581520E0,1.102125808E1
6.459820890E0,3.139383316E0,-1.052841991E-1,1.135155106E1,1.177813753E1
6.462196411E0,-2.775674343E0,-7.178468108E-1,7.939385414E0,8.441179589E0
6.464571932E0,4.785645287E-3,-5.982056856E-1,1.266281700E1,1.267693998E1
6.466947505E0,3.469592810E0,-3.541377485E-1,8.054241180E0,8.776917956E0
6.469323025E0,-5.446064472E0,4.785645306E-1,1.077248764E1,1.208036143E1
6.471698546E0,4.957928658E0,-1.914258152E-1,9.561718941E0,1.077237994E1
6.474074119E0,-5.187639713E0,-1.196411327E-1,8.815158844E0,1.022902465E1
6.476449640E0,3.383451223E0,-9.523434043E-1,1.223689461E1,1.273170412E1
6.478825213E0,-4.067798555E-1,6.604190469E-1,8.240880966E0,8.277302838E0
6.481200734E0,-3.239881754E0,-5.838487148E-1,1.103091240E1,1.151167848E1
6.483576255E0,5.020142078E0,-5.742774606E-1,9.011369705E0,1.033133123E1
6.485951827E0,-5.000999451E0,-1.196411327E-1,1.041356373E1,1.155277538E1
6.488327348E0,5.072783947E0,-1.579262912E-1,1.037049294E1,1.154578717E1
6.490702869E0,-4.599005222E0,3.684946895E-1,8.236095428E0,9.440333960E0
6.493078442E0,1.301695466E0,-3.349951804E-1,1.224168110E1,1.231525026E1
6.495453963E0,2.076970100E0,-5.694918036E-1,7.987242222E0,8.272494426E0
6.497829484E0,-3.790230989E0,-5.886343718E-1,1.128455162E1,1.191861765E1
6.500205057E0,5.465207100E0,-2.249253243E-1,9.231510162E0,1.073032432E1
6.502580577E0,-6.034698486E0,2.297109663E-1,9.279366493E0,1.107144956E1
6.504956150E0,4.388436794E0,-4.163511395E-1,1.183011532E1,1.262471204E1
6.507331671E0,-2.182254314E0,-4.785645287E-3,7.925028801E0,8.219996246E0
6.509707192E0,-1.076770186E0,-4.402793646E-1,1.176790142E1,1.182526041E1
6.512082765E0,3.445664644E0,-6.508477330E-1,8.111668587E0,8.837158756E0
6.514458286E0,-4.852644444E0,-2.105683982E-1,1.115533924E1,1.216692610E1
6.516833807E0,5.417350292E0,-2.584248483E-1,9.944570541E0,1.132735410E1
6.519209380E0,-5.603990555E0,4.881358147E-1,8.537590981E0,1.022415994E1
6.521584900E0,2.076970100E0,-6.364908218E-1,1.191147137E1,1.210793440E1
6.523960421E0,-2.105683982E-1,-7.944171429E-1,8.202595711E0,8.243665085E0
6.526335994E0,-2.177468538E0,-2.727817893E-1,1.192582798E1,1.212605262E1
6.528711515E0,4.359723091E0,-2.057827413E-1,8.298309326E0,9.376111648E0
6.531087036E0,-6.594619274E0,3.158525825E-1,1.002592659E1,1.200449792E1
6.533462609E0,4.761716843E0,-6.795616150E-1,1.064806080E1,1.168404682E1
6.535838130E0,-3.632304668E0,-1.818545163E-1,8.705088615E0,9.434260759E0
6.538213702E0,9.571290612E-1,-3.876372576E-1,1.214118195E1,1.218501776E1
6.540589223E0,9.523434043E-1,-2.201396823E-1,7.446464062E0,7.510342633E0
6.542964744E0,-4.656432629E0,-3.637090325E-1,1.148554897E1,1.239889045E1
6.545340317E0,5.843272686E0,-6.077769399E-1,9.647860527E0,1.129577094E1
6.547715838E0,-5.761917114E0,1.866401732E-1,9.245866776E0,1.089589720E1
6.550091359E0,3.340380430E0,-2.153540403E-1,1.143769264E1,1.191743814E1
6.552466932E0,-2.919243574E0,-1.866401732E-1,7.862815380E0,8.389319597E0
6.554842452E0,-5.120640397E-1,-4.211367965E-1,1.230389404E1,1.232174397E1
6.557218025E0,3.675375462E0,-4.450650215E-1,8.188239098E0,8.986307761E0
6.559593546E0,-5.685346603E0,-2.344966233E-1,1.046142101E1,1.190879861E1
6.561969067E0,5.034498692E0,-3.589234054E-1,1.011206818E1,1.130172225E1
6.564344640E0,-4.862215519E0,9.571290761E-2,8.853444099E0,1.010117682E1
6.566720161E0,2.880958557E0,-2.727817893E-1,1.215553856E1,1.249525709E1
6.569095682E0,-5.694918036E-1,-2.105683982E-1,7.523034573E0,7.547496879E0
6.571471255E0,-3.354737282E0,-7.322037220E-1,1.154297638E1,1.204286877E1
6.573846775E0,5.599205017E0,-6.891329288E-1,9.351150513E0,1.092108131E1
6.576222296E0,-5.283352375E0,9.044869542E-1,1.009771156E1,1.143222147E1
6.578597869E0,4.149154663E0,-4.259224236E-1,1.018863869E1,1.100932571E1
6.580973390E0,-4.019941807E0,-5.599204898E-1,8.465806961E0,9.388467957E0
6.583348911E0,1.411765337E0,-3.876372576E-1,1.260538960E1,1.269012178E1
6.585724484E0,2.488535643E0,8.614161611E-2,7.920242786E0,8.302437944E0
6.588100005E0,-4.704289436E0,-2.967100143E-1,1.063370419E1,1.163159665E1
6.590475577E0,5.493920803E0,-6.891329288E-1,9.667003632E0,1.114042321E1
6.592851098E0,-5.249852657E0,1.531406492E-1,9.322437286E0,1.070010476E1
6.595226619E0,4.369294167E0,-3.349951804E-1,1.163868904E1,1.243631923E1
6.597602192E0,-2.206182480E0,1.914258152E-1,7.996813297E0,8.297765235E0
6.599977713E0,-1.282552958E0,4.307080805E-2,1.177268696E1,1.184242186E1
6.602353286E0,3.847658873E0,-8.374879360E-1,7.843672752E0,8.776620482E0
6.604728807E0,-4.689932346E0,-3.062812984E-1,1.116491032E1,1.211381426E1
6.607104327E0,5.714060307E0,-2.249253243E-1,1.028435135E1,1.176728343E1
6.609479848E0,-5.201996326E0,6.508477330E-1,8.260024071E0,9.783269709E0
6.611855421E0,2.158325911E0,-2.392822690E-2,1.216511059E1,1.235511469E1
6.614230942E0,2.105683982E-1,-6.077769399E-1,7.714460373E0,7.741229276E0
